translon_id	classification	chrom	start	end	exonic_length	feature_mean	max_flank	upstream_mean	downstream_mean	conservation_specificity	has_cds_overlap	overlapping_genes
c3norep231	regional_conservation	chr3	185282975	185285548	84	1.6257025003433228	3.200913429260254	-0.409366637468338	3.200913429260254	-1.5752109289169312	False	-1
c4riboseqorf102	regional_conservation	chr4	142468017	142725890	90	1.6384445428848267	3.241687059402466	3.241687059402466	0.6111199855804443	-1.6032425165176392	False	-1
c2riboseqorf181	regional_conservation	chr2	226798960	226799068	108	1.5535926818847656	3.1604666709899902	3.1604666709899902	2.293966770172119	-1.6068739891052246	False	-1
c13riboseqorf4	regional_conservation	chr13	21061360	21061504	144	1.602805495262146	3.2153332233428955	3.2153332233428955	2.262166738510132	-1.6125277280807495	False	-1
c16riboseqorf71	regional_conservation	chr16	54283530	54283590	60	2.1884067058563232	3.808133125305176	3.808133125305176	2.237793445587158	-1.6197264194488525	False	-1
c11riboseqorf152	regional_conservation	chr11	123194970	123195069	99	2.5492122173309326	4.1738600730896	1.5234999656677246	4.1738600730896	-1.624647855758667	False	-1
c1norep74	regional_conservation	chr1	35030640	35030724	84	1.9134521484375	3.5390193462371826	-0.5673133134841919	3.5390193462371826	-1.6255671977996826	False	-1
cXnorep95	regional_conservation	chrX	132488877	132488940	63	3.0874922275543213	4.716633319854736	4.074560165405273	4.716633319854736	-1.629141092300415	False	-1
c1riboseqorf44	regional_conservation	chr1	26111863	26111914	51	6.29686164855957	7.928219318389893	4.103899955749512	7.928219318389893	-1.6313576698303223	False	-1
c8norep28	regional_conservation	chr8	27992294	27992405	111	1.7081531286239624	3.340153455734253	0.53739333152771	3.340153455734253	-1.6320003271102905	False	-1
c1norep197	regional_conservation	chr1	146189356	146228836	153	3.5588953495025635	5.196587085723877	0.7984999418258667	5.196587085723877	-1.6376917362213135	False	-1
c11riboseqorf79	regional_conservation	chr11	64246752	64246827	75	2.761213541030884	4.403643608093262	4.403643608093262	3.6870346069335938	-1.642430067062378	False	-1
c13riboseqorf44	regional_conservation	chr13	97222442	97222526	84	3.4875829219818115	5.130739688873291	5.130739688873291	1.7497798204421997	-1.6431567668914795	False	-1
c7norep55	regional_conservation	chr7	29194840	29194912	72	3.909708261489868	5.556493759155273	5.071126937866211	5.556493759155273	-1.6467854976654053	False	-1
c19riboseqorf41	regional_conservation	chr19	17245469	17245544	75	2.3426802158355713	3.9894800186157227	2.1386733055114746	3.9894800186157227	-1.6467998027801514	False	-1
c2norep214	regional_conservation	chr2	180981322	180981439	117	4.019777774810791	5.66698694229126	3.168393135070801	5.66698694229126	-1.6472091674804688	False	-1
c6riboseqorf9	regional_conservation	chr6	13487449	13487536	87	1.5574485063552856	3.208486557006836	3.208486557006836	0.7389933466911316	-1.6510380506515503	False	-1
c13riboseqorf34	regional_conservation	chr13	50068114	50075569	60	1.8887832164764404	3.5417802333831787	3.5417802333831787	1.8460932970046997	-1.6529970169067383	False	-1
c15norep51	regional_conservation	chr15	52046316	52046376	60	4.010117053985596	5.675119876861572	4.8373332023620605	5.675119876861572	-1.6650028228759766	False	-1
c4riboseqorf28	regional_conservation	chr4	41033267	41065604	66	3.324302911758423	4.991613388061523	1.9976933002471924	4.991613388061523	-1.6673104763031006	False	-1
c4riboseqorf116	regional_conservation	chr4	168497090	168497147	57	2.0492982864379883	3.7166402339935303	3.7166402339935303	1.0165534019470215	-1.667341947555542	False	-1
c4riboseqorf120	regional_conservation	chr4	169660260	169660317	57	2.70782470703125	4.375426292419434	4.055399417877197	4.375426292419434	-1.6676015853881836	False	-1
c7riboseqorf12	regional_conservation	chr7	5190278	5190353	75	2.0898666381835938	3.7586605548858643	2.3717334270477295	3.7586605548858643	-1.6687939167022705	False	-1
c7norep19	regional_conservation	chr7	5527341	5527683	342	3.104123115539551	4.780413627624512	4.780413627624512	2.889413356781006	-1.676290512084961	False	-1
c13riboseqorf3	regional_conservation	chr13	21046128	21046212	84	2.1905951499938965	3.8707799911499023	1.4780666828155518	3.8707799911499023	-1.6801848411560059	False	-1
c16norep26	regional_conservation	chr16	4848156	4852902	78	4.279730796813965	5.961687088012695	1.6274598836898804	5.961687088012695	-1.6819562911987305	False	-1
c1riboseqorf152	regional_conservation	chr1	116666531	116666588	57	1.7113158702850342	3.3942201137542725	3.3942201137542725	1.3672800064086914	-1.6829042434692383	False	-1
c1norep104	regional_conservation	chr1	45457812	45490924	132	2.7576212882995605	4.444872856140137	2.274986505508423	4.444872856140137	-1.6872515678405762	False	-1
c9norep65	regional_conservation	chr9	89178631	89178715	84	1.8663095235824585	3.5544331073760986	3.5544331073760986	2.130209445953369	-1.6881235837936401	False	-1
c5riboseqorf34	regional_conservation	chr5	65988635	65992716	54	4.828536510467529	6.529833793640137	1.9765132665634155	6.529833793640137	-1.7012972831726074	False	-1
c3riboseqorf27	regional_conservation	chr3	16493870	16513524	90	3.030155658721924	4.731993198394775	1.1265183687210083	4.731993198394775	-1.7018375396728516	False	-1
c16riboseqorf38	regional_conservation	chr16	21599612	21599708	96	3.2110626697540283	4.91655969619751	1.624940037727356	4.91655969619751	-1.7054970264434814	False	-1
c2norep190	regional_conservation	chr2	174481962	174486955	108	1.9836386442184448	3.690573215484619	0.663524866104126	3.690573215484619	-1.7069345712661743	False	-1
c14riboseqorf76	regional_conservation	chr14	70907577	70907754	177	3.010683536529541	4.719326972961426	1.7214467525482178	4.719326972961426	-1.7086434364318848	False	-1
c15riboseqorf70	regional_conservation	chr15	74782674	74798270	84	4.150667190551758	5.859779357910156	1.8988333940505981	5.859779357910156	-1.7091121673583984	False	-1
c15riboseqorf56	regional_conservation	chr15	72267512	72267566	54	4.964999675750732	6.674246311187744	2.326693058013916	6.674246311187744	-1.7092466354370117	False	-1
c10riboseqorf74	regional_conservation	chr10	88880558	88901656	81	1.8670369386672974	3.5794198513031006	0.43762004375457764	3.5794198513031006	-1.7123829126358032	False	-1
c1riboseqorf99	regional_conservation	chr1	52142219	52216388	204	2.354710817337036	4.069940090179443	2.137993097305298	4.069940090179443	-1.7152292728424072	False	-1
c1riboseqorf120	regional_conservation	chr1	89821052	89821259	207	4.355246067047119	6.073573589324951	6.073573589324951	3.71260666847229	-1.718327522277832	False	-1
c3riboseqorf30	regional_conservation	chr3	23945457	23945511	54	2.284722328186035	4.005106449127197	1.8798266649246216	4.005106449127197	-1.720384120941162	False	-1
c8riboseqorf42	regional_conservation	chr8	42049007	42049085	78	5.748270034790039	7.474345684051514	3.0000269412994385	7.474345684051514	-1.7260756492614746	False	-1
c16norep58	regional_conservation	chr16	29806585	29806672	87	2.403069019317627	4.130566596984863	1.7888399362564087	4.130566596984863	-1.7274975776672363	False	-1
c9norep21	regional_conservation	chr9	27109423	27109477	54	4.64629602432251	6.374233722686768	6.374233722686768	4.173346519470215	-1.7279376983642578	False	-1
c12norep102	regional_conservation	chr12	57604839	57606137	168	1.6898630857467651	3.421713352203369	3.421713352203369	2.0511934757232666	-1.731850266456604	False	-1
c17norep102	regional_conservation	chr17	44199531	44199585	54	5.539574146270752	7.274360179901123	4.656346797943115	7.274360179901123	-1.734786033630371	False	-1
c17riboseqorf12	regional_conservation	chr17	2511820	2511883	63	2.222111225128174	3.9721598625183105	0.6819999814033508	3.9721598625183105	-1.7500486373901367	False	-1
c10riboseqorf24	regional_conservation	chr10	28532786	28532897	111	1.7785224914550781	3.531759738922119	1.3456510305404663	3.531759738922119	-1.753237247467041	False	-1
c13norep18	regional_conservation	chr13	32295505	32295652	147	2.9572653770446777	4.7143330574035645	4.7143330574035645	2.3496265411376953	-1.7570676803588867	False	-1
c13riboseqorf8	regional_conservation	chr13	26254461	26254539	78	3.210063934326172	4.971065998077393	1.7054134607315063	4.971065998077393	-1.7610020637512207	False	-1
c2norep224	regional_conservation	chr2	199458274	199458415	141	2.7136950492858887	4.475593090057373	1.7087045907974243	4.475593090057373	-1.7618980407714844	False	-1
c15norep66	regional_conservation	chr15	64499294	64499348	54	6.6716485023498535	8.43868637084961	3.4303998947143555	8.43868637084961	-1.7670378684997559	False	-1
c5riboseqorf91	regional_conservation	chr5	135033972	135034029	57	3.0898420810699463	4.864166736602783	2.2407267093658447	4.864166736602783	-1.774324655532837	False	-1
c7riboseqorf76	regional_conservation	chr7	91264486	91264588	102	4.524921894073486	6.311560153961182	6.311560153961182	3.6898601055145264	-1.7866382598876953	False	-1
c1riboseqorf175	regional_conservation	chr1	151198801	151198858	57	1.660666584968567	3.454773426055908	0.34377336502075195	3.454773426055908	-1.7941068410873413	False	-1
c5riboseqorf16	regional_conservation	chr5	32174130	32174184	54	1.9568519592285156	3.752767562866211	1.2920334339141846	3.752767562866211	-1.7959156036376953	False	-1
c14riboseqorf105	regional_conservation	chr14	95157288	95157339	51	4.038686275482178	5.835032939910889	2.856593370437622	5.835032939910889	-1.796346664428711	False	-1
c11norep212	regional_conservation	chr11	127000708	127000765	57	3.396859645843506	5.193366527557373	5.193366527557373	1.4714266061782837	-1.7965068817138672	False	-1
c14norep52	regional_conservation	chr14	54427708	54427762	54	4.419517993927002	6.219006538391113	6.219006538391113	5.841886520385742	-1.7994885444641113	False	-1
c17riboseqorf64	regional_conservation	chr17	35089179	35089254	75	2.196906566619873	3.999453067779541	1.1800132989883423	3.999453067779541	-1.802546501159668	False	-1
c3norep119	regional_conservation	chr3	98522880	98522955	75	4.322279930114746	6.131773471832275	1.8709532022476196	6.131773471832275	-1.8094935417175293	False	-1
c1norep322	regional_conservation	chr1	210231768	210233934	303	1.8460866212844849	3.6566641330718994	3.6566641330718994	3.371453285217285	-1.8105775117874146	False	-1
cXnorep21	regional_conservation	chrX	38805684	38805921	237	2.410674810409546	4.225046157836914	1.6016799211502075	4.225046157836914	-1.8143713474273682	False	-1
c8norep38	regional_conservation	chr8	37599676	37599787	111	2.073549509048462	3.890793561935425	3.890793561935425	-0.48309996724128723	-1.817244052886963	False	-1
c1norep249	regional_conservation	chr1	165907908	165907995	87	2.323413848876953	4.144773483276367	2.0848331451416016	4.144773483276367	-1.821359634399414	False	-1
c7riboseqorf140	regional_conservation	chr7	148729972	148730023	51	2.329686164855957	4.152819633483887	2.4828665256500244	4.152819633483887	-1.8231334686279297	False	-1
c3riboseqorf50	regional_conservation	chr3	43286585	43303154	147	3.2188639640808105	5.043673038482666	1.0720000267028809	5.043673038482666	-1.8248090744018555	False	-1
c15riboseqorf19	regional_conservation	chr15	41774563	41775224	105	2.5784664154052734	4.410799980163574	2.1894400119781494	4.410799980163574	-1.8323335647583008	False	-1
c6norep48	regional_conservation	chr6	17706923	17707043	120	1.8272749185562134	3.678173065185547	3.678173065185547	0.10799308866262436	-1.8508981466293335	False	-1
c3riboseqorf155	regional_conservation	chr3	152299842	152299980	138	5.0941667556762695	6.955953598022461	6.955953598022461	4.461013317108154	-1.8617868423461914	False	-1
c3norep242	regional_conservation	chr3	192727220	192727587	207	5.307425022125244	7.172800064086914	3.59499192237854	7.172800064086914	-1.86537504196167	False	-1
c12norep103	regional_conservation	chr12	57632783	57632849	66	1.5996365547180176	3.4717602729797363	1.0299265384674072	3.4717602729797363	-1.8721237182617188	False	-1
c22riboseqorf52	regional_conservation	chr22	44702270	44702381	111	1.8098738193511963	3.6848535537719727	-0.4546577036380768	3.6848535537719727	-1.8749797344207764	False	-1
c17riboseqorf146	regional_conservation	chr17	74987902	74988004	102	3.041098117828369	4.916206359863281	0.8720769286155701	4.916206359863281	-1.875108242034912	False	-1
cXnorep53	regional_conservation	chrX	85247129	85247321	192	2.8053905963897705	4.683426856994629	4.683426856994629	1.6445133686065674	-1.8780362606048584	False	-1
c9riboseqorf102	regional_conservation	chr9	133149086	133149170	84	1.6523096561431885	3.532139778137207	1.0809533596038818	3.532139778137207	-1.8798301219940186	False	-1
c3norep203	regional_conservation	chr3	169147322	169147412	90	4.280522346496582	6.162439823150635	6.162439823150635	2.2658934593200684	-1.8819174766540527	False	-1
c20norep57	regional_conservation	chr20	35774566	35774647	81	2.0094075202941895	3.8918464183807373	3.8918464183807373	2.3270602226257324	-1.8824388980865479	False	-1
c1norep97	regional_conservation	chr1	43933779	43934236	231	3.1519393920898438	5.03584623336792	5.03584623336792	2.3805665969848633	-1.8839068412780762	False	-1
c1norep98	regional_conservation	chr1	43979329	43979395	66	2.5045602321624756	4.393080234527588	3.141233205795288	4.393080234527588	-1.8885200023651123	False	-1
c14norep73	regional_conservation	chr14	65561348	65561435	87	1.9022185802459717	3.793473243713379	1.930840253829956	3.793473243713379	-1.8912546634674072	False	-1
c19norep116	regional_conservation	chr19	33684743	33684860	117	1.5761792659759521	3.472860097885132	3.284480094909668	3.472860097885132	-1.8966808319091797	False	-1
c16riboseqorf70	regional_conservation	chr16	53155944	53155995	51	3.0694310665130615	4.969339847564697	4.969339847564697	4.158060073852539	-1.8999087810516357	False	-1
c4norep160	regional_conservation	chr4	151015495	151015711	216	1.5812962055206299	3.493260145187378	0.9030733108520508	3.493260145187378	-1.911963939666748	False	-1
c1riboseqorf86	regional_conservation	chr1	43947466	43947526	60	3.4028501510620117	5.321166038513184	1.8934135437011719	5.321166038513184	-1.9183158874511719	False	-1
c3riboseqorf163	regional_conservation	chr3	167720157	167720211	54	5.7512969970703125	7.670934200286865	1.13975989818573	7.670934200286865	-1.9196372032165527	False	-1
c7norep71	regional_conservation	chr7	36985991	36986147	156	3.415435791015625	5.339853286743164	5.339853286743164	5.090493202209473	-1.924417495727539	False	-1
c6riboseqorf105	regional_conservation	chr6	108559847	108560000	153	2.8717973232269287	4.796372890472412	4.796372890472412	3.2452266216278076	-1.9245755672454834	False	-1
c14norep70	regional_conservation	chr14	61321953	61322034	81	2.5619754791259766	4.488853454589844	2.126993417739868	4.488853454589844	-1.9268779754638672	False	-1
c7norep64	regional_conservation	chr7	32879665	32879719	54	3.0840001106262207	5.0123138427734375	1.9357267618179321	5.0123138427734375	-1.9283137321472168	False	-1
c2norep146	regional_conservation	chr2	118183192	118183243	51	6.568646430969238	8.501347541809082	5.344606876373291	8.501347541809082	-1.9327011108398438	False	-1
c3riboseqorf179	regional_conservation	chr3	184336086	184337369	96	5.405114650726318	7.342746734619141	2.8551199436187744	7.342746734619141	-1.9376320838928223	False	-1
c17riboseqorf103	regional_conservation	chr17	47189181	47189250	69	5.327695846557617	7.2666335105896	4.473113059997559	7.2666335105896	-1.9389376640319824	False	-1
c1riboseqorf70	regional_conservation	chr1	36385830	36385893	63	2.8757779598236084	4.819106578826904	2.3600733280181885	4.819106578826904	-1.943328619003296	False	-1
c7riboseqorf123	regional_conservation	chr7	129144899	129144950	51	3.187901735305786	5.139120101928711	0.7148128747940063	5.139120101928711	-1.9512183666229248	False	-1
c11riboseqorf59	regional_conservation	chr11	57672773	57672926	153	2.0399346351623535	3.9934463500976562	0.5316999554634094	3.9934463500976562	-1.9535117149353027	False	-1
