chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends
15	64688694	64688703	ENST00000326005_1	9	-	64688694	64688703	0	1	9	0	ENST00000326005	9	-	OAZ2	0	64703048								-12.96587737612923	-12.96587737612923	-10.626200294494629	2.1207998991012573	3.0807020345611775	1	1131	15:64688703-64703048	[]	[]	[64687572]	[64688703]
15	67202799	67202820	ENST00000261880_1	21	-	67202799	67202820	0	1	21	0	ENST00000261880	21	-	AAGAB	0	67254631								-26.66863601175728	-26.073699271920123	-29.965000438690186	-5.077400135993957	-0.037501639977863356	1	2154	15:67202820-67254631	[]	[]	[67200666]	[67202820]
15	68208046	68208139	ENST00000249806_1	93	-	68208046	68208139	0	1	93	0	ENST00000249806	93	-	CLN6	0	68229584								-21.506711147370716	-20.440021092189056	-6.625200146064162	-4.871199914813042	-0.5291326346743793	2	1148	15:68208139-68229584	[]	[]	[68206991]	[68208139]
15	68780071	68780080	ENST00000465139_1	9	-	68780071	68780080	0	1	9	0	ENST00000465139	9	-	ANP32A	0	68820751								-17.23582657309543	-17.13230824625578	-4.522933514912923	4.593000084906817	2.417610611224033	3	1546	15:68780080-68820751	[]	[]	[68778534]	[68780080]
15	70049835	70050096	ENST00000451782_1	261	-	70049835	70050096	0	1	261	0	ENST00000451782	261	-	TLE3	0	70096798								-20.288819625175076	-19.948574325906556	-21.527200126647948	0.6941999077796936	1.077164849901541	1	2307	15:70050096-70096798	[]	[]	[70047789]	[70050096]
15	73561032	73561909	ENST00000345330_1	30	-	73561032	73561909	0	2	16,14	0,863	ENST00000345330	877	-	NPTN	0	73633215	-7.433312505483627	-7.433312505483627	-6.354466724395752		5.044624978676438	3	16	-12.470872808032565	-11.84527189968105	-3.07773334980011	0.14719997048377992	3.0683393646301416	1	1896	15:73561909-73633215	[73561032]	[73561048]	[73560013, 73561048]	[73561048, 73561909]
15	74446071	74446089	ENST00000395081_1	18	-	74446071	74446089	0	1	18	0	ENST00000395081	18	-	UBL7	0	74458867								-25.81891161045142	-22.106849612651672	-20.259799893697103	-13.77669986486435	1.0946283261497727	2	113	15:74446089-74458867	[]	[]	[74445976]	[74446089]
15	74845034	74845082	ENST00000268099_1	48	-	74845034	74845082	0	1	48	0	ENST00000268099	48	-	SCAMP2	0	74873255								-22.85323268730935	-21.62821707345363	-14.0914666334788	0.5640000104904175	0.776994089241565	1	1353	15:74845082-74873255	[]	[]	[74843729]	[74845082]
15	74902513	74902618	ENST00000357635_1	105	-	74902513	74902618	0	1	105	0	ENST00000357635	105	-	FAM219B	0	74906800								-23.15601582334766	-22.54088106679615	-18.148399353027344	4.9629998207092285	0.1927754010777402	2	2627	15:74902618-74906800	[]	[]	[74899991]	[74902618]
15	74920319	74923656	ENST00000322347_1	132	-	74920319	74923656	0	2	123,9	0,3328	ENST00000322347	3337	-	COX5A	0	74938014	-17.100934889258408	-8.876463471389398	-19.753266906738283	-5.990199995040894	4.303926835487771	1	123	-12.620091615332894	-12.38974306561461	-20.90860045750936	9.979000091552734	-0.3503313457361155	2	3866	15:74923656-74938014	[74920319]	[74920442]	[74919790, 74920442]	[74920442, 74923656]
15	75371957	75371978	ENST00000394947_1	21	-	75371957	75371978	0	1	21	0	ENST00000394947	21	-	SIN3A	0	75430375								-16.435086774790538	-16.435086774790538	-11.28546659151713	0.8272999331355095	1.6933089958792251	2	2600	15:75371978-75430375	[]	[]	[75369378]	[75371978]
15	76216540	76216558	ENST00000557943_1	18	-	76216540	76216558	0	1	18	0	ENST00000557943	18	-	ETFA	0	76311388								-23.04640056487871	-23.04640056487871	-31.434466616312662	-8.350600028038025	0.15734162610354346	1	1206	15:76216558-76311388	[]	[]	[76215352]	[76216558]
15	77046816	77046834	ENST00000267970_1	18	-	77046816	77046834	0	1	18	0	ENST00000267970	18	-	TSPAN3	0	77070954								-20.692444961255468	-20.309976311361773	-0.3711538314819336	3.4966000020504	0.1769854301455431	3	5431	15:77046834-77070954	[]	[]	[77041403]	[77046834]
15	78283350	78283431	ENST00000267973_1	81	-	78283350	78283431	0	1	81	0	ENST00000267973	81	-	SKIC8	0	78295686								-17.211593829435746	-17.211593829435746	-12.414599657058716	-8.597000122070312	0.684015229812393	2	197	15:78283431-78295686	[]	[]	[78283234]	[78283431]
15	82536767	82536800	ENST00000647841_1	33	-	82536767	82536800	0	1	33	0	ENST00000647841	33	-	RPS17	0	82540428								-19.368549173953486	-18.669843449312097	-29.021733442942303	-8.279900050163269	1.7210196024537379	1	51	15:82536800-82540428	[]	[]	[82536749]	[82536800]
15	83018039	83018066	ENST00000261721_1	27	-	83018039	83018066	0	1	27	0	ENST00000261721	27	-	BTBD1	0	83067151								-23.45285871927071	-21.184108256177254	-15.478538288519932	-6.647700035572052	0.8514835747608058	1	1644	15:83018066-83067151	[]	[]	[83016422]	[83018066]
15	83139260	83139269	ENST00000299633_1	9	-	83139260	83139269	0	1	9	0	ENST00000299633	9	-	HDGFL3	0	83207414								-19.51021030861407	-19.436887362807724	-41.07653363545736	10.215999603271484	0.6179169765847737	1	11517	15:83139269-83207414	[]	[]	[83127752]	[83139269]
15	84669982	84670018	ENST00000268220_1	36	-	84669982	84670018	0	1	36	0	ENST00000268220	36	-	SEC11A	0	84716075								-13.786347352713346	-13.081330493845437	-16.485333172480264	-1.378799992799759	3.2918252634703133	3	475	15:84670018-84716075	[]	[]	[84669543]	[84670018]
15	88459492	88459612	ENST00000312475_1	120	-	88459492	88459612	0	1	120	0	ENST00000312475	120	-	MRPL46	0	88467377								-27.922436874884145	-24.367400181293487	-47.1119997660319	-19.068699860572814	0.1300888897023267	1	135	15:88459612-88467377	[]	[]	[88459477]	[88459612]
15	89901635	89901794	ENST00000357484_1	159	-	89901635	89901794	0	1	159	0	ENST00000357484	159	-	ARPIN	0	89912835								-14.552633926704472	-14.552633926704472	-16.994333267211914	2.390500068664551	-0.11258102195017225	1	6789	15:89901794-89912835	[]	[]	[89895005]	[89901794]
15	90967088	90967130	ENST00000394249_1	42	-	90967088	90967130	0	1	42	0	ENST00000394249	42	-	PRC1	0	90994417								-20.5317680746672	-19.938536734840667	-31.566933568318685	-5.715199995040893	0.32143996247025525	2	1091	15:90967130-90994417	[]	[]	[90966039]	[90967130]
15	101272758	101272770	ENST00000526049_1	12	-	101272758	101272770	0	1	12	0	ENST00000526049	12	-	SELENOS	0	101277417								-18.62268443636853	-18.62268443636853	-14.65806671778361	-0.025699853897094727	1.6851793141144424	3	580	15:101272770-101277417	[]	[]	[101272190]	[101272770]
15	101281657	101281723	ENST00000254193_1	66	-	101281657	101281723	0	1	66	0	ENST00000254193	66	-	SNRPA1	0	101295178								-21.809173072609948	-19.76798126157199	-3.9275999704996747	-9.014433248837788	0.7833691562926309	3	214	15:101281723-101295178	[]	[]	[101281509]	[101281723]
16	400342	400630	ENST00000219479_1	288	+	400342	400630	0	1	288	0	ENST00000219479	288	+	NME4	0	397222	-21.716365554960824	-20.1042161815344	-16.515333302815755	-10.450899949669838	0.6658749990807943	1	288	-16.43538713070654	-16.43538713070654	-19.577000045776366	-6.322399997711182	0.33602419239374987	2	124	16:400630-397222	[400342]	[400630]	[400630]	[400754]
16	1324793	1324892	ENST00000397514_1	99	+	1324793	1324892	0	1	99	0	ENST00000397514	99	+	UBE2I	0	1314030	-9.102212230966549	-9.102212230966549	-14.534067090352377	2.257800030708313	4.147686858473326	1	99	-17.260344742778905	-15.687109114490196	-17.34800016085307	4.142000079154968	0.9827788259502062	2	2125	16:1324892-1314030	[1324793]	[1324892]	[1324892]	[1327017]
16	2519745	2519850	ENST00000330398_1	105	+	2519745	2519850	0	1	105	0	ENST00000330398	105	+	ATP6V0C	0	2514103	-9.593857206617082	-9.593857206617082	-25.283399677276613	8.740200066566468	2.9207142781111455	1	105	-14.198331568147177	-8.404926578575017	-9.010333315531414	1.111100074648857	2.9641575923432475	3	368	16:2519850-2514103	[2519745]	[2519850]	[2519850]	[2520218]
16	3476231	3476297	ENST00000575785_1	66	+	3476231	3476297	0	1	66	0	ENST00000575785	66	+	ENSG00000285329	0	3404437	-16.137712121912926	14.476515105276397	-3.6046666582425435	-8.866966666777929	6.2969999813446496	1	132	-15.118251644804165	-14.776303966347285	-18.880800311267375	34.07160000801086	-0.06669962401580276	3	3293	16:3476297-3404437	[3476231, 3476231]	[3476297, 3476297]	[3476297, 3476297]	[3476337, 3479550]
16	4454914	4455568	ENST00000262375_1	36	+	4454914	4455568	0	2	13,23	0,631	ENST00000262375	654	+	DNAJA3	0	4425881	-5.397846368642954	-5.397846368642954	-6.483000246683757		4.225000015245034	3	26	-25.612406374568128	-24.32195505158374	-8.022666994730631	-6.574800029397011	0.7639020562039772	1	1848	16:4455568-4425881	[4454914, 4454914]	[4454927, 4454927]	[4454927]	[4456775]
16	4688908	4689049	ENST00000262370_1	141	+	4688908	4689049	0	1	141	0	ENST00000262370	141	+	MGRN1	0	4624960	-23.22173751076908	-20.127439672642566	-23.425467236836752	-13.099599814414978	0.9828014182032528	1	141	-16.599986767395304	-14.842208711965391	-7.366933387517929	2.755999803543091	-0.2860910553711787	1	1923	16:4689049-4624960	[4688908]	[4689049]	[4689049]	[4690972]
16	9116912	9117074	ENST00000327827_1	162	+	9116912	9117074	0	1	162	0	ENST00000327827	162	+	HAPSTR1	0	9092044	-5.141222193561219	-5.141222193561219	3.3620669205983478	1.685600109398365	6.543055561704584	1	162	-18.38934538256272	-17.884079778798483	1.1361334482828775	10.057999610900879	1.5960374963042039	2	4561	16:9117074-9092044	[9116912]	[9117074]	[9117074]	[9121635]
16	11350790	11350850	ENST00000312499_1	60	+	11350790	11350850	0	1	60	0	ENST00000312499	60	+	RMI2	0	11345471	-35.62171649138133	-16.035749992728235	-42.05533250172933	-30.738800382614137	-0.42001666709159813	1	60	-24.3447637328571	-23.890230806106395	-17.571199909845987	-0.019499969482421876	-0.022215384561670843	2	910	16:11350850-11345471	[11350790]	[11350850]	[11350850]	[11351760]
16	13948347	13948596	ENST00000311895_1	249	+	13948347	13948596	0	1	249	0	ENST00000311895	249	+	ERCC4	0	13920165	-27.394771053489432	-26.91515658849693	-14.994199514389038	-7.7982997506856915	-0.9785020159142294	1	249	-24.609890331695233	-23.67986200605676	-21.663666105270387	1.9673333168029785	0.06895369430984676	3	3752	16:13948596-13920165	[13948347]	[13948596]	[13948596]	[13952348]
16	14667827	14667866	ENST00000261658_1	39	+	14667827	14667866	0	1	39	0	ENST00000261658	39	+	BFAR	0	14644346	-22.656435978718292	-18.502718075727806	-33.31513366699219	-19.342599980036418	0.2331794856880338	1	39	-21.09081688298781	-20.060181490748406	-52.887199783325194	0.19362501800060272	0.2814075717984774	3	1370	16:14667866-14644346	[14667827]	[14667866]	[14667866]	[14669236]
16	16294299	16294479	ENST00000399336_1	180	+	16294299	16294479	0	1	180	0	ENST00000399336	180	+	NOMO3	0	16232666	-19.96615519670063	-12.799392805922599	2.5971997022628783	-3.65200012922287	-0.8974277798965987	1	180	-17.38865955092058	-17.38865955092058	-25.26380027135213	-6.973099958896637	1.537358433740348	3	332	16:16294479-16232666	[16294299]	[16294479]	[16294479]	[16294811]
16	20924116	20924164	ENST00000567954_1	48	+	20924116	20924164	0	1	48	0	ENST00000567954	48	+	LYRM1	0	20915555	-21.689375231663387	-19.960812541656196	-23.186000061035156	-20.029200315475464	1.0027291643879532	1	48	-26.582718462123584	-26.13211641355358	-21.585732714335123	-8.954999950528144	0.37450657228829637	3	842	16:20924164-20915555	[20924116]	[20924164]	[20924164]	[20925006]
16	21655432	21655513	ENST00000358154_1	81	+	21655432	21655513	0	1	81	0	ENST00000358154	81	+	METTL9	0	21599733	-20.329135922738065	-16.66776962349048	-16.988466517130533	-5.344699990749359	0.47786420707901317	1	81	-20.15448942909351	-18.927538158733054	-14.628866449991863	0.19730000495910643	1.3863580174907872	3	1958	16:21655513-21599733	[21655432]	[21655513]	[21655513]	[21657471]
16	23667144	23667165	ENST00000300087_1	21	+	23667144	23667165	0	1	21	0	ENST00000300087	21	+	DCTN5	0	23641542	-35.05014283316476	-18.15599971158164	-35.650200271606444		0.7195714248255605	1	21	-18.003788999562346	-17.611261068955233	-23.951133557160695	3.5429999828338623	0.08241255769595737	3	10307	16:23667165-23641542	[23667144]	[23667165]	[23667165]	[23677472]
16	23690063	23690351	ENST00000300093_1	288	+	23690063	23690351	0	1	288	0	ENST00000300093	288	+	PLK1	0	23678932	-21.26238186378032	-19.562437404102337	-36.53193372090657	-10.6407000541687	1.2886319395943753	1	288	-31.845874428749084	-17.378562539815903	-32.604332733154294		1.5098125357180834	2	16	16:23690351-23678932	[23690063]	[23690351]	[23690351]	[23690367]
16	29458124	29458196	ENST00000330181_1	72	+	29458124	29458196	0	1	72	0	ENST00000330181	72	+	SLX1B	0	29454742	-24.493902916709583	-23.06723575790723	-14.953133328755696	-15.209333169460297	-0.35506944079598823	1	72	-21.404956568842348	-10.62152161805526	-26.92720012664795		1.3663043469271583	3	23	16:29458196-29454742	[29458124]	[29458196]	[29458196]	[29458219]
16	30005442	30005448	ENST00000563197_1	6	+	30005442	30005448	0	1	6	0	ENST00000563197	6	+	INO80E	0	29996310	-23.23199987411499	9.472800064086915			-0.5623333367208639	1	6	-17.404803625707114	-17.404803625707114	-46.828249335289	0.6599999189376831	2.0138775497707524	2	343	16:30005448-29996310	[30005442]	[30005448]	[30005448]	[30005791]
16	30070212	30070356	ENST00000642816_1	144	+	30070212	30070356	0	1	144	0	ENST00000642816	144	+	ALDOA	0	30066897	-25.93206254268686	-14.523131967813242	-19.23159999847412	-16.709499996900558	1.6985694382003405	1	144	-14.884879324970575	-5.484189424021491	-19.20180015563965	-7.497700053453445	4.249672387951407	2	58	16:30070356-30066897	[30070212]	[30070356]	[30070356]	[30070414]
16	30197466	30197538	ENST00000251303_1	72	+	30197466	30197538	0	1	72	0	ENST00000251303	72	+	SLX1A	0	30194084	-31.009083355466526	-24.818680551317	-24.36780004501343	-20.88259998559952	-0.3122361198442781	1	72	-11.44073892676312	-11.44073892676312	-11.736799875895182		1.6252174140966458	3	23	16:30197538-30194084	[30197466]	[30197538]	[30197538]	[30197561]
16	30739733	30739754	ENST00000262518_1	21	+	30739733	30739754	0	1	21	0	ENST00000262518	21	+	SRCAP	0	30700824	-15.97119065409615	-13.6029999596732	-15.799733571211497		1.4961904813313769	1	21	-22.388316031000674	-22.139913606472607	-28.195600605010988	1.9151000380516052	2.033347431807132	3	1655	16:30739754-30700824	[30739733]	[30739754]	[30739754]	[30741409]
16	30739733	30739754	ENST00000380361_1	21	+	30739733	30739754	0	1	21	0	ENST00000380361	21	+	ENSG00000282034	0	30704066	-15.97119065409615	-13.6029999596732	-15.799733571211497	-14.052266707022985	1.4961904813313769	1	63	-21.042002140636107	-20.47184161859909	-28.195600605010988	7.848600053787232	1.7458689251931139	3	8522	16:30739754-30704066	[30739733, 30739733, 30739733]	[30739754, 30739754, 30739754]	[30739754, 30739754, 30739754]	[30740707, 30741908, 30745169]
16	30774114	30774120	ENST00000324685_1	6	+	30774114	30774120	0	1	6	0	ENST00000324685	6	+	RNF40	0	30762545	-34.3150018453598	-5.884000460306804			0.1736666498084863	1	6	-27.087646069217204	-24.595733983244322	-21.093600153923035	-4.661299955844879	0.18283813607016222	1	2187	16:30774120-30762545	[30774114]	[30774120]	[30774120]	[30776307]
16	30947230	30947338	ENST00000338343_1	108	+	30947230	30947338	0	1	108	0	ENST00000338343	108	+	FBXL19	0	30925754	-9.85742592011337	-5.932953755888674	0.49953322410583495	-3.0785333489378295	3.35706480265664	1	108	-12.731631044979267	-11.896843596117582	-12.16113338470459	4.0686000168323515	3.1718006901426894	3	1445	16:30947338-30925754	[30947230]	[30947338]	[30947338]	[30948783]
16	31191438	31191585	ENST00000254108_1	147	+	31191438	31191585	0	1	147	0	ENST00000254108	147	+	FUS	0	31180214	-11.667795869160672	-11.667795869160672	-16.036600029468538	-2.5014999389648436	3.4792788933303687	1	147	-10.792300009727478	-10.792300009727478	-12.39579995473226		5.008100014925003	3	20	16:31191585-31180214	[31191438]	[31191585]	[31191585]	[31191605]
16	46697585	46697681	ENST00000219097_1	96	+	46697585	46697681	0	1	96	0	ENST00000219097	96	+	ORC6	0	46689705	-27.958239546666544	-27.607125004132588	-24.40506659348806	-18.160299825668336	0.0840833304876772	1	96	-25.076507423173137	-21.845562139559075	-24.453399848937988	-0.9805000126361847	0.07053997200557134	3	713	16:46697681-46689705	[46697585]	[46697681]	[46697681]	[46698394]
16	48351802	48351823	ENST00000285737_1	21	+	48351802	48351823	0	1	21	0	ENST00000285737	21	+	LONP2	0	48244388	-22.70304757072812	-22.70304757072812	-22.798799769083658		-0.9291428487215724	1	21	-15.822765237816018	-15.16886887895176	-28.285533269246418	9.185999870300293	-0.2500880244993717	1	5526	16:48351823-48244388	[48351802]	[48351823]	[48351823]	[48357349]
16	56476205	56476262	ENST00000566157_1	57	+	56476205	56476262	0	1	57	0	ENST00000566157	57	+	OGFOD1	0	56451612	-18.559859882321273	-18.559859882321273	-5.762599945068359	-15.442800217866898	0.16650877314570703	1	57	-20.025157110123825	-19.53703176767776	-18.469600439071655	1.9020000298817952	-0.12550089439569648	2	2842	16:56476262-56451612	[56476205]	[56476262]	[56476262]	[56479104]
16	56609354	56609471	ENST00000245185_1	117	+	56609354	56609471	0	1	117	0	ENST00000245185	117	+	MT2A	0	56608655	-22.80749986046239	-22.80749986046239	-27.312666161855063	-4.79989994764328	-0.5515042757137846	1	117	-34.43426880469689	-11.366769254207611	-21.765800094604494		1.2619999901950358	3	26	16:56609471-56608655	[56609354]	[56609471]	[56609471]	[56609497]
16	56626821	56626971	ENST00000330439_1	150	+	56626821	56626971	0	1	150	0	ENST00000330439	150	+	MT1E	0	56625851	-7.519400011301041	-7.519400011301041	-19.15839958190918	15.758299589157104	-1.1642199988430366	1	150	-32.26202116938347	-26.142404315319467	-33.897999954223636	-16.677799788117408	-4.499482278573386	1	141	16:56626971-56625851	[56626821]	[56626971]	[56626971]	[56627112]
16	57471119	57471275	ENST00000219252_1	156	+	57471119	57471275	0	1	156	0	ENST00000219252	156	+	POLR2C	0	57462724	-26.01180758112325	-23.268038458319214	-18.73746695468823	-18.304400020837782	-0.2307371830870696	1	156	-22.593837991754146	-22.536132645548722	-9.709399735927581	2.007499885559082	0.3028188019177917	3	734	16:57471275-57462724	[57471119]	[57471275]	[57471275]	[57472009]
16	58404729	58404855	ENST00000318129_1	126	+	58404729	58404855	0	1	126	0	ENST00000318129	126	+	GINS3	0	58392601	-29.550857058593206	-21.82759517242038	-21.96919994354248	-16.719700145721436	0.12146031311602287	1	126	-25.590111770189832	-25.590111770189832	-47.51953392028808	-8.906500148773194	0.2816292570405438	3	1292	16:58404855-58392601	[58404729]	[58404855]	[58404855]	[58406147]
16	67098778	67098844	ENST00000412916_1	66	+	67098778	67098844	0	1	66	0	ENST00000412916	66	+	CBFB	0	67029407	-19.541106090401158	-11.835757663755706	-12.902533062299092	-15.208800172805786	2.4838484984568576	1	66	-14.9459015752588	-13.79661853845442	-15.358066256841024	1.861600011587143	3.8072990051819	1	2214	16:67098844-67029407	[67098778]	[67098844]	[67098844]	[67101058]
16	67229113	67229200	ENST00000304800_1	87	+	67229113	67229200	0	1	87	0	ENST00000304800	87	+	TMEM208	0	67227218	-20.4519770885336	-18.165954052716835	-36.309266312917075	-12.253200006484985	1.3546896577416652	1	87	-20.49679340445806	-17.67453986500937	-18.125599575042724	-8.526833315690359	1.6085640866882527	1	78	16:67229200-67227218	[67229113]	[67229200]	[67229200]	[67229278]
