translon_id	chrom	start	end	strand	transcript_id	exonic_length	blockCount	flank_size	flank_type	feature_n_bases	feature_mean	feature_median	feature_std	feature_min	feature_max	upstream_n_bases	upstream_mean	upstream_median	upstream_std	upstream_min	upstream_max	downstream_n_bases	downstream_mean	downstream_median	downstream_std	downstream_min	downstream_max	conservation_specificity
c12riboseqorf8	chr12	6447945	6448029	-	ENST00000504270	84	1	150	exonic	84	-0.42095238	-0.1955	1.1336356	-4.736	2.622	150	0.3801133334636688	0.398499995470047	1.387342929840088	-4.885000228881836	4.544000148773193	127	-0.6908504	-0.456	1.2183064	-6.73	1.245	-0.8010656833648682
c12norep14	chr12	6448677	6451493	-	ENST00000504270	105	2	150	exonic	2816	0.18789205	-0.006	2.1482062	-14.574	11.541	150	-0.1382666826248169	0.026999998837709427	1.4612610340118408	-6.0920000076293945	4.9710001945495605	150	-0.3954133	-0.2805	1.0940206	-5.245	1.806	0.326158732175827
c12riboseqorf9	chr12	6450643	6450931	-	ENST00000537003	288	1	150	exonic	288	0.2791979	0.12650001	1.7118312	-5.419	11.417	150	1.415826678276062	0.597000002861023	2.7957592010498047	-8.055999755859375	11.413000106811523	150	0.60522664	0.2855	2.288845	-9.241	10.445	-1.1366287469863892
c12norep15	chr12	6451358	6451493	-	ENST00000535639	135	1	150	exonic	135	0.39182958	-0.052	3.0012944	-10.429	11.525	150	-0.1382666826248169	0.026999998837709427	1.4612610340118408	-6.0920000076293945	4.9710001945495605	150	1.5111732	0.366	3.7428517	-8.333	11.525	-1.119343638420105
c12riboseqorf10	chr12	6493497	6493617	+	ENST00000536538	120	1	150	exonic	120	0.28759167	0.166	1.0585604	-3.103	3.629	150	-0.6361133456230164	-0.3334999978542328	2.0582964420318604	-7.925000190734863	4.425000190734863	150	0.34602	0.087	1.4738727	-5.338	5.555	-0.05842834711074829
c12riboseqorf11	chr12	6493663	6493738	+	ENST00000536538	75	1	150	exonic	75	0.46992004	0.137	1.4835479	-2.753	5.555	150	0.2567533254623413	0.17949999868869781	1.199933409690857	-5.3379998207092285	3.99399995803833	150	-0.88279337	-0.5755	1.2175101	-4.896	1.419	0.2131667137145996
c12norep16	chr12	6621316	6621382	-	ENST00000329858	66	1	150	exonic	66	0.50460607	0.204	1.1268299	-2.465	3.641	150	0.472933292388916	0.3544999957084656	1.6350975036621094	-6.015999794006348	7.136000156402588	150	1.062	0.4695	3.1757085	-7.612	11.55	-0.5573939681053162
c12norep17	chr12	6724339	6724414	+	ENST00000534947	75	1	150	exonic	75	0.5951734	0.429	2.2285483	-8.683	6.913	150	1.8755732774734497	1.0494999885559082	2.737823963165283	-5.335000038146973	11.409000396728516	141	-0.06032626	-0.13	1.6235445	-6.025	6.922	-1.2803997993469238
c12norep18	chr12	6821871	6823525	+	ENST00000311268	87	2	150	exonic	1654	1.0523924	0.499	2.1995032	-7.045	11.497	150	1.8702000379562378	1.4014999866485596	2.1361589431762695	-5.920000076293945	7.857999801635742	150	1.0653667	0.696	1.8377037	-3.34	7.684	-0.817807674407959
c12norep19	chr12	6850481	6850538	-	ENST00000538862	57	1	150	exonic	57	5.217351	5.75	4.357603	-1.505	11.716	150	1.3733934164047241	0.5640000104904175	2.578022003173828	-2.8499999046325684	11.119000434875488	150	0.30172002	0.0455	1.6325213	-3.88	7.469	3.8439574241638184
c12riboseqorf12	chr12	6943881	6943935	+	ENST00000537087	54	1	150	exonic	54	-5.5900745	-5.4635	6.5438924	-20.0	6.913	150	0.20398005843162537	-0.10300000011920929	7.4377217292785645	-20.0	11.449000358581543	150	-3.3378532	-2.6	4.0817556	-20.0	8.497	-5.7940545082092285
c12norep20	chr12	6943970	6944057	+	ENST00000537087	87	1	150	exonic	87	-2.8207128	-2.512	3.5817072	-14.129	8.497	150	-1.968353271484375	-2.2039999961853027	7.935892105102539	-20.0	11.449000358581543	148	1.011108	-0.087	4.6567717	-8.665	11.262	-3.8318209648132324
c12riboseqorf13	chr12	6944389	6944563	-	ENST00000607421	174	1	150	exonic	174	3.140695	0.79649997	4.93069	-3.489	11.592	150	4.433413505554199	2.2055001258850098	4.8976969718933105	-3.4660000801086426	11.616000175476074	150	-0.66562	-0.3315	1.5696417	-9.752	2.225	-1.2927184104919434
c12norep21	chr12	6964301	6964400	+	ENST00000537269	99	1	150	exonic	99	1.4977375	0.759	3.1425107	-6.137	10.294	150	3.1102800369262695	1.659500002861023	3.6169960498809814	-4.577000141143799	11.395000457763672	150	-0.33753997	-0.1735	1.4811572	-7.14	3.288	-1.6125425100326538
c12riboseqorf14	chr12	7060722	7060875	+	ENST00000328916	153	1	150	exonic	153	1.4311831	1.082	2.4192235	-8.583	10.167	150	2.430246591567993	1.6500000953674316	2.90088152885437	-2.9590001106262207	11.519000053405762	150	1.5492265	0.9355	2.4270394	-3.873	11.24	-0.9990634918212891
c12riboseqorf15	chr12	7108393	7109194	-	ENST00000266542	171	2	150	exonic	801	0.010186013	-0.038	1.920834	-12.256	10.831	150	1.5644867420196533	1.1445000171661377	2.616234540939331	-5.107999801635742	10.26099967956543	150	2.2464666	1.745	4.959834	-20.0	11.423	-2.236280679702759
c12norep22	chr12	7108820	7110467	+	ENST00000382215	297	2	150	exonic	1643	-0.32935297	-0.208	1.8886199	-9.955	10.261	150	-0.19629999995231628	-0.07500000298023224	1.2402559518814087	-5.936999797821045	3.0450000762939453	150	0.083960004	0.082499996	1.2339534	-4.431	4.024	-0.41331297159194946
c12norep23	chr12	7129951	7131141	-	ENST00000538062	234	3	150	exonic	1107	1.3595383	0.607	2.5054338	-6.065	11.47	150	2.3082730770111084	1.6375000476837158	2.5330913066864014	-2.571000099182129	10.427000045776367	150	-0.21853998	-0.0685	1.5101849	-6.577	3.027	-0.9487347602844238
c12norep24	chr12	7355108	7357471	-	ENST00000313599	114	2	150	exonic	2363	0.15626788	0.097	0.92539126	-5.024	3.132	150	0.21757997572422028	0.2485000044107437	0.9161012768745422	-3.252000093460083	2.7009999752044678	150	0.28039998	0.12450001	0.98934245	-1.923	2.875	-0.12413209676742554
c12norep25	chr12	7369365	7369464	-	ENST00000313599	99	1	150	exonic	99	-0.8029596	-0.318	5.495675	-20.0	10.127	150	-1.16896653175354	0.875	7.040032863616943	-20.0	10.347999572753906	150	-0.65996665	-0.5115	1.9336605	-12.778	5.21	-0.14299297332763672
c12riboseqorf16	chr12	7936124	7936175	-	ENST00000075120	51	1	150	exonic	51	-1.2111176	-0.71	2.4850597	-9.556	3.158	150	0.48342666029930115	-0.002499999711290002	2.61725115776062	-7.409999847412109	10.413999557495117	150	0.7544933	0.29500002	1.8486092	-3.913	9.107	-1.9656109809875488
c12norep26	chr12	8681674	8713837	+	ENST00000538758	171	2	150	exonic	31788	-0.078406855	-0.022	1.531661	-15.477	10.277	114	-0.2257368564605713	-0.09799999743700027	1.029223084449768	-5.330999851226807	2.6640000343322754	150	5.38846	5.6949997	4.091652	-2.709	11.523	-5.466866970062256
c12riboseqorf17	chr12	8949516	8949729	-	ENST00000544245	213	1	150	exonic	213	1.7339718	1.142	3.018898	-4.796	11.559	150	0.3795866370201111	0.03150000050663948	2.0509939193725586	-4.045000076293945	11.16100025177002	150	0.6392401	0.268	2.5677993	-8.691	9.91	1.0947318077087402
c12norep27	chr12	9067743	9067830	-	ENST00000318602	87	1	150	exonic	87	0.65413797	0.115	2.054421	-4.064	9.845	150	0.5584200024604797	0.3044999837875366	1.7288738489151	-4.2820000648498535	7.9710001945495605	150	0.5971	0.359	1.7126064	-5.836	7.501	0.057037949562072754
c12norep28	chr12	10221871	10221973	+	ENST00000266458	102	1	150	exonic	102	3.3618426	2.4945	3.4152343	-4.572	11.78	150	3.534252882003784	1.6134999990463257	4.736755847930908	-7.499000072479248	11.802000045776367	150	1.68326	1.308	2.2000277	-5.085	9.361	-0.172410249710083
c12norep29	chr12	10338115	10338196	-	ENST00000539009	81	1	150	exonic	81	-0.03534568	0.094	0.4771953	-1.954	0.097	150	-0.013373332098126411	0.09399999678134918	0.42788901925086975	-2.052000045776367	0.09700000286102295	150	0.03771333	0.094	0.30955255	-2.038	0.097	-0.07305900752544403
c12norep30	chr12	10363676	10363941	+	ENST00000663376	78	2	150	exonic	265	-0.03745661	0.271	0.7029598	-3.199	0.359	150	0.011086670681834221	0.2709999978542328	0.6396632790565491	-3.25	0.35899999737739563	150	-0.08556001	0.266	0.7799437	-4.814	0.359	-0.048543281853199005
c12riboseqorf18	chr12	10363837	10379706	+	ENST00000500682	303	3	150	exonic	15758	-0.17698312	0.111	1.4138628	-13.753	11.163	150	-0.07688000798225403	0.2709999978542328	0.7645472288131714	-3.0989999771118164	0.35899999737739563	150	1.02244	0.2315	2.657841	-5.299	10.401	-1.19942307472229
c12norep31	chr12	10363994	10374118	+	ENST00000500682	123	2	150	exonic	10123	-0.21218847	0.138	1.265617	-10.862	10.186	150	-0.060926664620637894	0.26600000262260437	0.6405211091041565	-3.1989998817443848	0.35899999737739563	150	-0.32604	-0.1345	1.2228178	-8.582	0.963	-0.1512618064880371
c12norep32	chr12	10634643	10637123	-	ENST00000075503	96	2	150	exonic	2448	0.020238983	0.0025	1.430997	-9.009	8.954	150	-0.21505999565124512	0.032999999821186066	1.2999768257141113	-6.044000148773193	5.215000152587891	150	1.1488202	0.2105	2.6879406	-6.149	10.986	-1.128581166267395
c12norep33	chr12	11121139	11171599	-	ENST00000546265	219	2	150	exonic	50124	-1.4197286	-0.363	3.3498995	-20.0	10.514	145	-1.104379415512085	-0.7429999709129333	2.6784937381744385	-8.380000114440918	6.379000186920166	150	-0.2288533	-0.143	1.1884328	-5.825	2.136	-1.1908752918243408
c12riboseqorf19	chr12	11171567	11171702	+	ENST00000622602	135	1	150	exonic	135	-1.1264223	-0.579	2.943379	-11.253	6.379	150	4.319939613342285	4.741000175476074	3.5577268600463867	-4.327000141143799	10.513999938964844	145	-0.90324825	-0.501	1.7109044	-8.355	3.278	-5.446362018585205
c12riboseqorf20	chr12	11650028	11650109	+	ENST00000396373	81	1	150	exonic	81	6.4870615	6.886	2.9653206	-0.258	11.122	150	2.319200038909912	1.683500051498413	2.441777229309082	-1.531999945640564	10.49899959564209	150	3.1929665	1.8765	3.8568287	-5.167	11.322	3.294095039367676
c12norep34	chr12	12266759	12266837	-	ENST00000261349	78	1	150	exonic	78	4.118	4.0455	2.32547	-0.423	10.64	150	3.253200054168701	2.757999897003174	2.266150951385498	-1.7350000143051147	10.857000350952148	144	2.9343402	2.125	3.453067	-3.299	10.748	0.864799976348877
c12norep35	chr12	12266910	12266961	-	ENST00000261349	51	1	150	exonic	51	3.547471	3.52	2.3449779	-0.986	10.857	144	2.0622987747192383	1.7685000896453857	2.828036069869995	-4.998000144958496	10.34000015258789	150	3.5340466	3.184	2.3698285	-1.735	10.64	0.013424396514892578
c12riboseqorf21	chr12	12343381	12350113	-	ENST00000535902	69	2	150	exonic	6464	-0.084761135	0.0	1.403873	-15.654	8.684	150	0.460640013217926	0.07000000029802322	2.451714515686035	-6.453000068664551	8.972999572753906	150	0.93718	0.393	2.1754725	-4.201	10.818	-1.021941065788269
c12norep36	chr12	12500622	12519948	-	ENST00000298573	147	2	150	exonic	18971	0.12808776	0.062	1.6331646	-20.0	11.898	150	2.006113290786743	0.8964999914169312	3.761962413787842	-8.788000106811523	11.840999603271484	150	5.6422005	5.5600004	4.132357	-0.931	11.919	-5.51411247253418
c12riboseqorf22	chr12	12521165	12521246	-	ENST00000298573	81	1	150	exonic	81	4.6151977	4.017	3.169875	-0.167	11.872	150	4.0975799560546875	3.8910000324249268	2.9641387462615967	-1.4559999704360962	11.848999977111816	150	4.9299536	4.6805	3.313695	-1.02	11.904	-0.314755916595459
c12norep37	chr12	12521343	12521406	-	ENST00000298573	63	1	150	exonic	63	4.382603	3.944	3.189324	-3.381	11.849	150	2.571326732635498	2.1649999618530273	2.7516863346099854	-9.6850004196167	9.13599967956543	150	4.0782266	3.8135	2.983153	-1.456	11.568	0.30437660217285156
c12riboseqorf23	chr12	12611921	12611999	+	ENST00000228865	78	1	150	exonic	78	4.4905	4.469	3.0193486	0.057	11.116	150	1.556793451309204	1.0545001029968262	3.0081162452697754	-6.89300012588501	10.666000366210938	150	3.696473	3.392	2.4609456	-0.432	11.087	0.7940270900726318
c12riboseqorf24	chr12	12662450	12695506	-	ENST00000332427	225	3	150	exonic	32586	0.28926352	0.141	1.5414882	-15.477	11.534	150	0.382779985666275	0.12549999356269836	1.298296332359314	-3.565000057220459	5.138999938964844	150	2.1859932	1.813	3.4370985	-7.007	11.885	-1.8967297077178955
c12norep38	chr12	12726071	12812304	+	ENST00000588943	69	2	150	exonic	84874	0.04896804	0.005	1.4730886	-14.724	11.64	150	1.321973443031311	0.7590000033378601	1.9189858436584473	-3.052999973297119	7.129000186920166	150	-0.3738867	-0.15450001	1.2248487	-6.998	2.587	-1.2730053663253784
c12norep39	chr12	14220895	14221051	+	ENST00000538329	156	1	150	exonic	156	0.025769228	0.297	0.6248247	-3.635	0.403	150	0.14370666444301605	0.30300000309944153	0.4567524492740631	-1.715999960899353	0.40299999713897705	150	0.09077999	0.303	0.6018154	-3.56	0.403	-0.11793743818998337
c12norep40	chr12	16347782	16347869	+	ENST00000396209	87	1	150	exonic	87	-0.71739084	-0.294	1.7508855	-8.678	3.953	150	-0.7864333391189575	-0.32499998807907104	2.088510036468506	-7.918000221252441	5.929999828338623	150	-0.3162333	-0.061	1.5159619	-5.48	4.384	-0.40115752816200256
c12norep41	chr12	16606097	16606157	-	ENST00000537304	60	1	150	exonic	60	6.8230658	7.4040003	3.1719186	-0.074	11.656	150	4.445006370544434	4.004499912261963	3.3259103298187256	-2.433000087738037	11.680999755859375	150	4.069533	3.725	2.6651094	-2.297	11.574	2.3780593872070312
c12norep42	chr12	21526329	21526434	+	ENST00000256969	105	1	150	exonic	105	1.1716952	0.543	2.0032434	-1.841	8.911	150	1.159273386001587	0.8180000185966492	1.7461925745010376	-4.017000198364258	7.392000198364258	150	0.56754005	0.0655	2.194753	-4.933	11.407	0.012421846389770508
c12riboseqorf25	chr12	21773684	21774624	-	ENST00000240662	81	2	150	exonic	917	0.24702616	0.115	1.7635082	-7.754	10.502	150	1.1479599475860596	0.9079999923706055	2.2626984119415283	-8.229000091552734	9.133000373840332	150	3.32606	2.1859999	4.250555	-9.848	11.737	-3.079033851623535
c12riboseqorf26	chr12	22046268	22046448	+	ENST00000229329	180	1	150	exonic	180	5.3801107	5.5	3.4119804	-4.964	11.149	150	1.526273250579834	0.7014999985694885	3.1400487422943115	-9.928999900817871	11.050999641418457	150	6.2809334	7.1324997	3.7220407	-0.684	11.216	-0.900822639465332
c12riboseqorf27	chr12	22544085	22544366	-	ENST00000536386	141	2	150	exonic	281	2.32684	1.078	3.568958	-7.406	11.597	150	0.45133331418037415	0.12349999696016312	2.6637625694274902	-7.909999847412109	10.979000091552734	150	1.7299801	0.78499997	3.2764006	-5.808	11.597	0.5968598127365112
c12riboseqorf28	chr12	22544362	22544455	-	ENST00000333957	93	1	150	exonic	93	0.45969895	0.342	2.0075715	-7.649	7.25	149	1.0855772495269775	0.2460000067949295	3.2726268768310547	-7.909999847412109	10.979000091552734	150	0.42433333	0.287	1.9647224	-5.71	6.633	-0.6258783340454102
c12norep43	chr12	25052785	25052860	+	ENST00000354454	75	1	150	exonic	75	0.9624534	0.461	1.9784054	-5.666	6.403	150	1.6974467039108276	1.063499927520752	2.903813600540161	-5.360000133514404	11.574000358581543	150	1.3302466	0.7285	2.542086	-3.938	11.714	-0.7349932789802551
c12riboseqorf29	chr12	25955149	25956305	-	ENST00000500102	171	2	150	exonic	1156	0.23406489	0.16350001	1.2784594	-10.62	5.56	150	0.751960039138794	0.5394999980926514	1.5802180767059326	-5.1579999923706055	5.494999885559082	150	0.119373344	0.051	0.97738504	-5.074	3.518	-0.5178951621055603
c12norep44	chr12	25956705	25958088	-	ENST00000660703	129	2	150	exonic	1342	0.22866394	0.119	1.609623	-12.7	11.112	150	1.1486198902130127	0.7595000267028809	2.477113962173462	-5.879000186920166	10.190999984741211	150	0.45761332	0.2495	1.448249	-5.512	6.69	-0.9199559688568115
c12riboseqorf30	chr12	25956705	25958088	-	ENST00000500276	126	2	150	exonic	1342	0.22866394	0.119	1.609623	-12.7	11.112	150	1.1486198902130127	0.7595000267028809	2.477113962173462	-5.879000186920166	10.190999984741211	150	0.45761332	0.2495	1.448249	-5.512	6.69	-0.9199559688568115
c12riboseqorf31	chr12	26937880	26937940	-	ENST00000261191	60	1	150	exonic	60	1.6202166	1.2290001	2.7395928	-9.199	9.304	150	1.5162333250045776	1.0609999895095825	2.39479923248291	-5.559000015258789	11.241000175476074	150	2.91462	2.431	2.6522555	-2.672	11.303	-1.294403314590454
c12riboseqorf32	chr12	26938525	26938597	+	ENST00000229395	72	1	150	exonic	72	-0.96804166	-0.7325	2.9478023	-7.235	7.904	150	0.19098001718521118	-0.13300000131130219	2.64473032951355	-7.078000068664551	11.119000434875488	150	0.8751534	0.387	1.9735056	-3.849	10.225	-1.8431950807571411
c12norep45	chr12	28190082	28190166	-	ENST00000473753	84	1	150	exonic	84	-0.27420238	-0.162	1.1227415	-5.362	2.214	150	-0.5357333421707153	-0.20250000059604645	1.5743821859359741	-8.642999649047852	2.8410000801086426	150	-0.52761996	-0.255	1.3195757	-7.498	2.322	0.25341758131980896
c12norep46	chr12	28255593	28305783	+	ENST00000545336	327	4	150	exonic	49966	0.2299162	0.12	1.4889947	-15.654	11.765	150	2.1576669216156006	2.0264999866485596	1.8203243017196655	-2.0869998931884766	7.728000164031982	150	0.15571336	-0.041	1.8569119	-4.641	9.256	-1.9277507066726685
c12norep47	chr12	29783741	29783858	-	ENST00000551659	117	1	150	exonic	117	0.97607696	0.648	1.6939228	-3.496	8.053	150	1.5654399394989014	1.255000114440918	2.094087839126587	-4.681000232696533	9.788000106811523	150	2.5905466	2.063	2.4640324	-1.454	11.273	-1.6144696474075317
c12riboseqorf33	chr12	30695746	30695857	-	ENST00000256079	95	1	150	exonic	95	3.301021	3.427	2.3909671	-2.556	8.798	131	2.4601681232452393	1.9500000476837158	3.8470005989074707	-10.472000122070312	11.418999671936035	101	4.7661386	5.366	3.5431745	-2.866	11.364	-1.4651174545288086
c12norep48	chr12	30741027	30741090	-	ENST00000298892	63	1	150	exonic	63	6.2149363	7.582	3.869015	-5.197	11.692	150	1.311439871788025	0.6209999918937683	2.981691837310791	-13.364999771118164	11.692000389099121	150	1.0824133	0.473	2.3747714	-3.017	11.692	4.903496265411377
c12riboseqorf34	chr12	30795797	30796172	+	ENST00000650193	375	1	150	exonic	375	-0.7728721	-0.483	1.4172267	-8.738	4.18	150	-0.6927866339683533	-0.3244999945163727	1.1510009765625	-6.1539998054504395	1.2489999532699585	150	-0.19858001	-0.31800002	2.00865	-4.945	8.049	-0.5742920637130737
c12riboseqorf35	chr12	30798239	30799935	+	ENST00000550292	99	2	150	exonic	1567	-0.36581495	-0.186	1.1974655	-6.887	4.035	150	-0.9029533863067627	-0.6820000410079956	1.0707826614379883	-4.978000164031982	1.5509999990463257	150	-0.16428667	-0.1355	1.1219271	-5.617	3.359	-0.20152828097343445
c12riboseqorf36	chr12	30799983	30801717	+	ENST00000547804	123	3	150	exonic	1734	-0.2620813	-0.058	1.1928887	-6.505	4.027	150	-0.27392664551734924	-0.226500004529953	0.9330204725265503	-3.1040000915527344	3.3589999675750732	150	-0.078999996	0.033	1.1231153	-5.251	3.218	-0.18308129906654358
c12riboseqorf37	chr12	30801756	30801930	+	ENST00000547804	174	1	150	exonic	174	0.047614936	0.0385	0.9154763	-3.251	3.218	150	-0.23022665083408356	-0.06750000268220901	1.2434053421020508	-5.250999927520752	2.497999906539917	150	-0.039513335	-0.042999998	0.94086105	-3.694	3.048	0.08712826669216156
c12riboseqorf38	chr12	31305019	31305109	-	ENST00000536836	90	1	150	exonic	90	-0.28695557	-0.0975	0.8893473	-2.426	1.287	150	-0.39877331256866455	-0.0989999994635582	1.121541976928711	-5.26200008392334	1.2869999408721924	150	-0.11279333	-0.099	0.75822985	-2.678	1.287	-0.17416223883628845
c12norep49	chr12	31729429	31729519	+	ENST00000619086	90	1	150	exonic	90	-0.6138666	-0.3315	1.5039054	-6.416	2.514	150	-0.9063401222229004	-0.719499945640564	1.470506191253662	-8.63700008392334	2.5829999446868896	150	0.029679986	0.0885	0.9229029	-3.857	2.238	-0.6435466408729553
c12norep50	chr12	32502224	32502275	+	ENST00000427716	51	1	150	exonic	51	2.742392	2.534	2.3248668	-1.492	8.146	150	4.923139572143555	4.859499931335449	3.142550468444824	-0.9229999780654907	11.579999923706055	150	1.41246	0.794	2.041651	-1.619	11.557	-2.1807475090026855
c12norep51	chr12	40166272	40167256	+	ENST00000417422	31	2	150	exonic	925	-0.032457307	0.005	1.0838583	-4.576	4.707	138	-0.3941449224948883	-0.1784999966621399	1.0279511213302612	-4.989999771118164	2.0759999752044678	150	0.091306664	0.166	0.9897198	-3.144	2.876	-0.12376397103071213
