chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_cds	gene_name	cds_frame	cds_end_pos	matched_frame_score	max_frame_score	start_region_score	window_max_score	phylop_mean	extension_frame	extension_length	genome_coords
14	22771558	22771627	ENST00000612549_1	69	+	22771558	22771627	0	1	69	0	ENST00000612549	69	+	OXA1L	0	22771555	-24.638202957053114	-23.330115760582082	-16.06873343785604	-15.040699836611747	0.5338840560170998	1	69	14:22771558-22771627
14	23325286	23325379	ENST00000678502_1	93	+	23325286	23325379	0	1	93	0	ENST00000678502	93	+	BCL2L2-PABPN1	0	23325283	-1.1371826869185253	-0.7956021197380558	0.026200135548909504	-0.0669999361038208	7.640258021712784	1	93	14:23325286-23325379
14	23325286	23325379	ENST00000216727_1	93	+	23325286	23325379	0	1	93	0	ENST00000216727	93	+	PABPN1	0	23325283	-1.1371826869185253	-0.7956021197380558	0.026200135548909504	-0.0669999361038208	7.640258021712784	1	93	14:23325286-23325379
14	35081228	35081333	ENST00000280987_1	105	+	35081228	35081333	0	1	105	0	ENST00000280987	105	+	FAM177A1	0	35081225	-18.07030473209563	-17.520904603174756	-20.80906688372294	-11.941033522288004	1.9381333509127476	1	105	14:35081228-35081333
14	35317306	35317360	ENST00000261479_1	54	+	35317306	35317360	0	1	54	0	ENST00000261479	54	+	PSMA6	0	35317303	-11.53918523700149	-11.53918523700149	-3.414533205827077	-5.659966645638148	1.8102407522706523	1	54	14:35317306-35317360
14	39136479	39136488	ENST00000308317_1	9	+	39136479	39136488	0	1	9	0	ENST00000308317	9	+	GEMIN2	0	39136476	-38.429667154947914	-13.834666728973389	-38.429667154947914		0.3455555538336436	1	9	14:39136479-39136488
14	39181863	39181914	ENST00000216832_1	51	+	39181863	39181914	0	1	51	0	ENST00000216832	51	+	PNN	0	39181860	-1.9782352167017319	-1.9051372186810362	4.225600051879883	-2.105299949645996	6.954980392666424	1	51	14:39181863-39181914
14	49894264	49894318	ENST00000298316_1	54	+	49894264	49894318	0	1	54	0	ENST00000298316	54	+	ARF6	0	49894261	-2.1727407861638954	-2.1727407861638954	2.012733324368795	-0.6773333430290223	4.214351865014544	1	54	14:49894264-49894318
14	51254519	51254549	ENST00000457354_1	30	+	51254519	51254549	0	1	30	0	ENST00000457354	30	+	TMX1	0	51254516	-24.43276649316152	-24.43276649316152	-19.519599835077923	-24.43276649316152	0.9179333238862455	1	30	14:51254519-51254549
14	52727617	52727647	ENST00000445930_1	30	+	52727617	52727647	0	1	30	0	ENST00000445930	30	+	PSMC6	0	52727614	-24.04919995466868	-14.942399978637695	-36.24420000712077	-24.04919995466868	3.3543333261584243	1	30	14:52727617-52727647
14	55684103	55684166	ENST00000395314_1	63	+	55684103	55684166	0	1	63	0	ENST00000395314	63	+	KTN1	0	55684100	-8.611254045414546	-8.611254045414546	-4.551933415730795	-2.3621999830007554	5.2276983923382225	1	63	14:55684103-55684166
14	67383440	67383467	ENST00000256383_1	27	+	67383440	67383467	0	1	27	0	ENST00000256383	27	+	EIF2S1	0	67383437	-16.10877799987793	-16.10877799987793	-19.27040033340454		2.0878148073399507	1	27	14:67383440-67383467
14	69771461	69771536	ENST00000557154_1	75	+	69771461	69771536	0	1	75	0	ENST00000557154	75	+	SRSF5	0	69771458	-11.660839862823487	-10.154399971167246	-5.106600109736124	-5.313000075022379	5.331213332414627	1	75	14:69771461-69771536
14	74198977	74199217	ENST00000555028_1	240	+	74198977	74199217	0	1	240	0	ENST00000555028	240	+	LIN52	0	74198974	-17.998591718977938	-17.998591718977938	-16.480467160542805	-6.044099950790406	1.1009333325666375	1	240	14:74198977-74199217
14	74495000	74495015	ENST00000556816_1	15	+	74495000	74495015	0	1	15	0	ENST00000556816	15	+	ISCA2	0	74494997	-31.819000307718913	-31.819000307718913	-31.819000307718913		0.4722666598856449	1	15	14:74495000-74495015
14	75009188	75009248	ENST00000266126_1	60	+	75009188	75009248	0	1	60	0	ENST00000266126	60	+	EIF2B2	0	75009185	-25.45026651620865	-12.834105115187796	-31.71693293253581	-21.9575998544693	-0.03719999548047781	1	60	14:75009188-75009248
14	77717561	77717591	ENST00000557342_1	30	+	77717561	77717591	0	1	30	0	ENST00000557342	30	+	SLIRP	0	77717558	-31.424466466903688	-15.549000211556752	-29.29066667556763	-31.424466466903688	1.485133342941602	1	30	14:77717561-77717591
14	88611751	88611805	ENST00000251038_1	54	+	88611751	88611805	0	1	54	0	ENST00000251038	54	+	ZC3H14	0	88611748	-17.709351872404415	-15.496166759067112	-20.228400039672852	-16.126700091362	3.0586481374446994	1	54	14:88611751-88611805
14	90272407	90272458	ENST00000261303_1	51	+	90272407	90272458	0	1	51	0	ENST00000261303	51	+	PSMC1	0	90272404	-29.83601951599121	-24.059058568714295	-20.439067077636718	-28.026600011189778	-0.6257058767711415	1	51	14:90272407-90272458
14	90404717	90404765	ENST00000356978_1	48	+	90404717	90404765	0	1	48	0	ENST00000356978	48	+	CALM1	0	90404714	-7.925458453595638	-6.312229201197624	-2.0045334259668985	-9.732200054327647	6.072791669983417	1	48	14:90404717-90404765
14	93186671	93186800	ENST00000415050_1	129	+	93186671	93186800	0	1	129	0	ENST00000415050	129	+	LYSET	0	93186668	-17.709294589452966	-14.566139405896497	-29.326866459846496	-10.995100021362305	2.6135968984241864	1	129	14:93186671-93186800
14	95544125	95544146	ENST00000331334_1	21	+	95544125	95544146	0	1	21	0	ENST00000331334	21	+	GLRX5	0	95544122	-26.411618777683803	-9.532856989474524	-29.72773291269938		-1.4029047477857344	1	21	14:95544125-95544146
14	96385684	96385852	ENST00000555181_1	168	+	96385684	96385852	0	1	168	0	ENST00000555181	168	+	GSKIP	0	96385681	-18.495160664830887	-18.495160664830887	-20.850200843811034	-6.579399871826172	0.992833325600562	1	168	14:96385684-96385852
14	100143738	100143861	ENST00000392920_1	123	+	100143738	100143861	0	1	123	0	ENST00000392920	123	+	EVL	0	100143735	-20.573878068022612	-13.742097598750417	-21.208800315856934	-6.476599943637848	-0.5627316939398435	1	123	14:100143738-100143861
14	100277600	100277663	ENST00000262238_1	63	+	100277600	100277663	0	1	63	0	ENST00000262238	63	+	YY1	0	100277597	-13.93423789266556	-12.836412876430485	-14.771266682942708	-8.107999889055888	3.624714294123271	1	63	14:100277600-100277663
14	103590286	103590433	ENST00000409074_1	147	+	103590286	103590433	0	1	147	0	ENST00000409074	147	+	COA8	0	103590283	-15.524244917493288	-11.499714327710015	-16.513000265757242	-4.792500066757202	-0.9158965504888831	1	147	14:103590286-103590433
14	104715339	104718823	ENST00000392634_1	30	+	104715339	104718823	0	2	1,29	0,3455	ENST00000392634	3484	+	INF2	0	104715336	-13.630988818964955	-13.630988818964955	-32.15853315989177	6.5229997634887695	-0.8198771265608102	2	3484	14:104715339-104718823
14	105470215	105470386	ENST00000331320_1	171	+	105470215	105470386	0	1	171	0	ENST00000331320	171	+	MTA1	0	105470212	-13.204545559214823	-13.204545559214823	0.10400013228257497	-2.6295665775736174	0.31162573089441886	1	171	14:105470215-105470386
14	22575072	22575102	ENST00000250498_1	30	-	22575072	22575102	0	1	30	0	ENST00000250498	30	-	DAD1	0	22575105								14:22575072-22575102
14	22920741	22920903	ENST00000324366_1	162	-	22920741	22920903	0	1	162	0	ENST00000324366	162	-	PRMT5	0	22920906								14:22920741-22920903
14	34563010	34563121	ENST00000362031_1	111	-	34563010	34563121	0	1	111	0	ENST00000362031	111	-	SNX6	0	34563124								14:34563010-34563121
14	39033211	39033238	ENST00000307712_1	27	-	39033211	39033238	0	1	27	0	ENST00000307712	27	-	SEC23A	0	39033241								14:39033211-39033238
14	45116119	45116197	ENST00000396062_1	78	-	45116119	45116197	0	1	78	0	ENST00000396062	78	-	FKBP3	0	45116200								14:45116119-45116197
14	49583591	49583666	ENST00000245458_1	75	-	49583591	49583666	0	1	75	0	ENST00000245458	75	-	RPS29	0	49583669								14:49583591-49583666
14	54427783	54427813	ENST00000216416_1	30	-	54427783	54427813	0	1	30	0	ENST00000216416	30	-	CNIH1	0	54427816								14:54427783-54427813
14	57208602	57208608	ENST00000621441_1	6	-	57208602	57208608	0	1	6	0	ENST00000621441	6	-	EXOC5	0	57208611								14:57208602-57208608
14	63686017	63686104	ENST00000247225_1	87	-	63686017	63686104	0	1	87	0	ENST00000247225	87	-	SGPP1	0	63686107								14:63686017-63686104
14	67338587	67338620	ENST00000216442_1	33	-	67338587	67338620	0	1	33	0	ENST00000216442	33	-	ATP6V1D	0	67338623								14:67338587-67338620
14	67678254	67678320	ENST00000381346_1	66	-	67678254	67678320	0	1	66	0	ENST00000381346	66	-	RDH11	0	67678323								14:67678254-67678320
14	68789427	68789532	ENST00000439696_1	105	-	68789427	68789532	0	1	105	0	ENST00000439696	105	-	ZFP36L1	0	68789535								14:68789427-68789532
14	70326323	70326332	ENST00000389912_1	9	-	70326323	70326332	0	1	9	0	ENST00000389912	9	-	COX16	0	70326335								14:70326323-70326332
14	70326323	70326332	ENST00000621525_1	9	-	70326323	70326332	0	1	9	0	ENST00000621525	9	-	SYNJ2BP-COX16	0	70326335								14:70326323-70326332
14	75134758	75134884	ENST00000303575_1	126	-	75134758	75134884	0	1	126	0	ENST00000303575	126	-	TMED10	0	75134887								14:75134758-75134884
14	77718066	77718087	ENST00000261531_1	21	-	77718066	77718087	0	1	21	0	ENST00000261531	21	-	SNW1	0	77718090								14:77718066-77718087
14	92116150	92116192	ENST00000605997_1	42	-	92116150	92116192	0	1	42	0	ENST00000605997	42	-	NDUFB1	0	92116195								14:92116150-92116192
14	93183153	93183186	ENST00000298894_1	33	-	93183153	93183186	0	1	33	0	ENST00000298894	33	-	MOAP1	0	93183189								14:93183153-93183186
14	99398597	99398678	ENST00000331768_1	81	-	99398597	99398678	0	1	81	0	ENST00000331768	81	-	SETD3	0	99398681								14:99398597-99398678
14	100334850	100334874	ENST00000392882_1	24	-	100334850	100334874	0	1	24	0	ENST00000392882	24	-	WARS1	0	100334877								14:100334850-100334874
14	102081693	102081711	ENST00000216281_1	18	-	102081693	102081711	0	1	18	0	ENST00000216281	18	-	HSP90AA1	0	102081714								14:102081693-102081711
14	103519707	103519863	ENST00000348956_1	156	-	103519707	103519863	0	1	156	0	ENST00000348956	156	-	CKB	0	103519866								14:103519707-103519863
14	105011170	105011203	ENST00000336219_1	33	-	105011170	105011203	0	1	33	0	ENST00000336219	33	-	CDCA4	0	105011206								14:105011170-105011203
15	30635630	30644664	ENST00000693711_1	195	+	30635630	30644664	0	4	3,91,75,26	0,980,3115,9008	ENST00000693711	9034	+	ARHGAP11B	0	30635627	-14.915970619866243	-14.915970619866243	-23.556599839528403	16.489999771118164	0.2122200482648385	2	9034	15:30635630-30644664
15	41380186	41380207	ENST00000661438_1	21	+	41380186	41380207	0	1	21	0	ENST00000661438	21	+	ENSG00000285920	0	41380183	-22.633619501477195	-11.524000023092542	-21.020867125193277		0.6315238033199594	1	21	15:41380186-41380207
15	41380186	41380207	ENST00000559596_1	21	+	41380186	41380207	0	1	21	0	ENST00000559596	21	+	NUSAP1	0	41380183	-22.633619501477195	-11.524000023092542	-21.020867125193277		0.6315238033199594	1	21	15:41380186-41380207
15	41480687	41480711	ENST00000389629_1	24	+	41480687	41480711	0	1	24	0	ENST00000389629	24	+	RTF1	0	41480684	-6.196666399637858	-6.196666399637858	-11.741799767812093		3.3343749648580947	1	24	15:41480687-41480711
15	43771218	43771347	ENST00000300289_1	129	+	43771218	43771347	0	1	129	0	ENST00000300289	129	+	PDIA3	0	43771215	-11.898255844448888	-11.717682046252628	-6.238600158691407	-7.133099919557571	3.1453023293856965	1	129	15:43771218-43771347
15	44716342	44717736	ENST00000648006_1	144	+	44716342	44717736	0	2	14,130	0,1264	ENST00000648006	1394	+	B2M	0	44716339	-28.28544778308146	-26.55079861231387	-27.956266403198242	3.86899995803833	-0.015586843177729891	3	1394	15:44716342-44717736
15	45606514	45606577	ENST00000220531_1	63	+	45606514	45606577	0	1	63	0	ENST00000220531	63	+	BLOC1S6	0	45606511	-26.75492052804856	-25.592428547995432	-19.051199913024902	-26.387099965413412	0.012999996956851747	1	63	15:45606514-45606577
15	48878740	48878833	ENST00000530028_1	93	+	48878740	48878833	0	1	93	0	ENST00000530028	93	+	EID1	0	48878737	-17.101118256968835	-15.732021483041907	-29.476399771372478	-12.70189995765686	2.003290314297442	1	93	15:48878740-48878833
15	65887840	65887861	ENST00000261890_1	21	+	65887840	65887861	0	1	21	0	ENST00000261890	21	+	RAB11A	0	65887837	-19.884000238918123	-9.1264283316476	-22.0050670226415		3.1421904695175944	1	21	15:65887840-65887861
15	67806750	67806786	ENST00000178640_1	36	+	67806750	67806786	0	1	36	0	ENST00000178640	36	+	MAP2K5	0	67806747	-38.309667229652405	-14.695555686950684	-59.79540100097656	-30.982500410079957	0.030361103514830273	1	36	15:67806750-67806786
15	69447807	69447948	ENST00000679126_1	141	+	69447807	69447948	0	1	141	0	ENST00000679126	141	+	KIF23	0	69447804	-21.056680844819294	-21.056680844819294	-12.267199802398682	-13.739999854564667	0.5271914851396008	1	141	15:69447807-69447948
15	69455507	69455540	ENST00000260379_1	33	+	69455507	69455540	0	1	33	0	ENST00000260379	33	+	RPLP1	0	69455504	-26.75275757818511	-25.9910606434851	-32.49279998143514	-24.81173324584961	1.6519394028000534	1	33	15:69455507-69455540
15	72583292	72583313	ENST00000379887_1	21	+	72583292	72583313	0	1	21	0	ENST00000379887	21	+	ARIH1	0	72583289	-3.9106667746035826	-1.570238130433219	-3.714933414508899		6.204476197560628	1	21	15:72583292-72583313
15	73302696	73302756	ENST00000261908_1	60	+	73302696	73302756	0	1	60	0	ENST00000261908	60	+	NEO1	0	73302693	-7.142500069737435	-7.142500069737435	-4.398800373077393	-2.434399938583374	2.233299979691704	1	60	15:73302696-73302756
15	73712956	73712962	ENST00000318443_1	6	+	73712956	73712962	0	1	6	0	ENST00000318443	6	+	CD276	0	73712953	-7.289666652679443	-2.5263331731160483	-7.289666652679443		-1.4264999727408092	1	6	15:73712956-73712962
15	75340005	75340161	ENST00000267935_1	156	+	75340005	75340161	0	1	156	0	ENST00000267935	156	+	COMMD4	0	75340002	-26.826269153219002	-23.292076823421013	-30.15920009613037	-14.661999917030334	-0.3333397480727842	1	156	15:75340005-75340161
15	76949222	76949243	ENST00000394885_1	21	+	76949222	76949243	0	1	21	0	ENST00000394885	21	+	RCN2	0	76949219	-26.820904811223347	-24.533857073102677	-29.31453340848287		-0.5239047651134786	1	21	15:76949222-76949243
15	78498143	78498179	ENST00000258886_1	36	+	78498143	78498179	0	1	36	0	ENST00000258886	36	+	IREB2	0	78498140	-25.112472136815388	-22.587888836860657	-25.01979970932007	-23.655566612879436	0.6921388796892844	1	36	15:78498143-78498179
15	78548944	78549013	ENST00000044462_1	69	+	78548944	78549013	0	1	69	0	ENST00000044462	69	+	PSMA4	0	78548941	-19.112231961410977	-15.46529003502666	-10.214066580931346	-15.342733468612035	0.05486956794840702	1	69	15:78548944-78549013
15	78897067	78897175	ENST00000426013_1	108	+	78897067	78897175	0	1	108	0	ENST00000426013	108	+	MORF4L1	0	78897064	-11.492055538075942	-10.77047212421894	-2.6019334316253664	-2.499200004339218	2.1454537009682366	1	108	15:78897067-78897175
15	80754370	80754445	ENST00000258884_1	75	+	80754370	80754445	0	1	75	0	ENST00000258884	75	+	ABHD17C	0	80754367	-11.531893339157104	-7.699253493944804	2.160133139292399	-6.955300253629685	1.304506679351131	1	75	15:80754370-80754445
15	82990067	82990115	ENST00000304191_1	48	+	82990067	82990115	0	1	48	0	ENST00000304191	48	+	RAMAC	0	82990064	-17.285499804963667	-17.108000047504902	-7.601466731230418	-13.189499813318253	0.3468958401257017	1	48	15:82990067-82990115
15	88630294	88630339	ENST00000332810_1	45	+	88630294	88630339	0	1	45	0	ENST00000332810	45	+	AEN	0	88630291	-28.12286667029063	-12.723066534598669	-29.66999965508779	-15.188400042057037	-0.364311116333637	1	45	15:88630294-88630339
15	89195423	89195513	ENST00000352732_1	90	+	89195423	89195513	0	1	90	0	ENST00000352732	90	+	ABHD2	0	89195420	-13.24944448073705	-13.24944448073705	-13.052400207519531	-8.467766614754995	1.172266653024902	1	90	15:89195423-89195513
15	90953716	90953776	ENST00000418476_1	60	+	90953716	90953776	0	1	60	0	ENST00000418476	60	+	UNC45A	0	90953713	-19.777650038401287	-19.777650038401287	-14.661733150482178	-19.53889980316162	-0.6611333309983214	1	60	15:90953716-90953776
15	34084258	34084333	ENST00000256545_1	75	-	34084258	34084333	0	1	75	0	ENST00000256545	75	-	EMC7	0	34084336								15:34084258-34084333
15	34341793	34341967	ENST00000328848_1	174	-	34341793	34341967	0	1	174	0	ENST00000328848	174	-	NOP10	0	34341970								15:34341793-34341967
15	40036239	40036332	ENST00000267884_1	93	-	40036239	40036332	0	1	93	0	ENST00000267884	93	-	SRP14	0	40036335								15:40036239-40036332
15	43804931	43805093	ENST00000267812_1	162	-	43804931	43805093	0	1	162	0	ENST00000267812	162	-	MFAP1	0	43805096								15:43804931-43805093
15	49127919	49127949	ENST00000388901_1	30	-	49127919	49127949	0	1	30	0	ENST00000388901	30	-	COPS2	0	49127952								15:49127919-49127949
15	55182139	55182151	ENST00000260443_1	12	-	55182139	55182151	0	1	12	0	ENST00000260443	12	-	RSL24D1	0	55182154								15:55182139-55182151
15	55829875	55829896	ENST00000435532_1	21	-	55829875	55829896	0	1	21	0	ENST00000435532	21	-	NEDD4	0	55829899								15:55829875-55829896
15	59639116	59639131	ENST00000396060_1	15	-	59639116	59639131	0	1	15	0	ENST00000396060	15	-	GTF2A2	0	59639134								15:59639116-59639131
15	60347548	60347629	ENST00000451270_1	81	-	60347548	60347629	0	1	81	0	ENST00000451270	81	-	ANXA2	0	60347632								15:60347548-60347629
15	63154004	63154031	ENST00000330964_1	27	-	63154004	63154031	0	1	27	0	ENST00000330964	27	-	RPS27L	0	63154034								15:63154004-63154031
15	64155995	64156022	ENST00000300026_1	27	-	64155995	64156022	0	1	27	0	ENST00000300026	27	-	PPIB	0	64156025								15:64155995-64156022
15	64688694	64688703	ENST00000326005_1	9	-	64688694	64688703	0	1	9	0	ENST00000326005	9	-	OAZ2	0	64688706								15:64688694-64688703
15	67202799	67202820	ENST00000261880_1	21	-	67202799	67202820	0	1	21	0	ENST00000261880	21	-	AAGAB	0	67202823								15:67202799-67202820
15	68208046	68208139	ENST00000249806_1	93	-	68208046	68208139	0	1	93	0	ENST00000249806	93	-	CLN6	0	68208142								15:68208046-68208139
15	68780071	68780080	ENST00000465139_1	9	-	68780071	68780080	0	1	9	0	ENST00000465139	9	-	ANP32A	0	68780083								15:68780071-68780080
15	70049835	70050096	ENST00000451782_1	261	-	70049835	70050096	0	1	261	0	ENST00000451782	261	-	TLE3	0	70050099								15:70049835-70050096
15	73561032	73561909	ENST00000345330_1	30	-	73561032	73561909	0	2	16,14	0,863	ENST00000345330	877	-	NPTN	0	73561912								15:73561032-73561909
15	74446071	74446089	ENST00000395081_1	18	-	74446071	74446089	0	1	18	0	ENST00000395081	18	-	UBL7	0	74446092								15:74446071-74446089
15	74845034	74845082	ENST00000268099_1	48	-	74845034	74845082	0	1	48	0	ENST00000268099	48	-	SCAMP2	0	74845085								15:74845034-74845082
15	74902513	74902618	ENST00000357635_1	105	-	74902513	74902618	0	1	105	0	ENST00000357635	105	-	FAM219B	0	74902621								15:74902513-74902618
15	74920319	74923656	ENST00000322347_1	132	-	74920319	74923656	0	2	123,9	0,3328	ENST00000322347	3337	-	COX5A	0	74923659								15:74920319-74923656
15	75371957	75371978	ENST00000394947_1	21	-	75371957	75371978	0	1	21	0	ENST00000394947	21	-	SIN3A	0	75371981								15:75371957-75371978
15	76216540	76216558	ENST00000557943_1	18	-	76216540	76216558	0	1	18	0	ENST00000557943	18	-	ETFA	0	76216561								15:76216540-76216558
15	77046816	77046834	ENST00000267970_1	18	-	77046816	77046834	0	1	18	0	ENST00000267970	18	-	TSPAN3	0	77046837								15:77046816-77046834
