chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	cds_strand	cds_gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
15	40036239	40036332	ENST00000267884_1	93	-	40036239	40036332	0	1	93	0	ENST00000267884	93	-	SRP14		40039116	-17.561225848813212	-17.561225848813212	-21.30419979095459	-12.014600038528442	0.4553209926450142	1	93	-24.798672816428397	-24.798672816428397	-37.31340077718099	-11.208099842071533	0.6763752276698748	3	550							15:40036239-40039116	[40036239]	[40036332]	[40035689]	[40036239]	[]	[]
15	43804931	43805093	ENST00000267812_1	162	-	43804931	43805093	0	1	162	0	ENST00000267812	162	-	MFAP1		43824569	-25.938765499510883	-22.972425873632783	-12.061800289154053	-19.21389996409416	1.3873765418237005	1	162	-23.24667486738075	-22.13346137865023	-8.91660000483195	-9.265799856185913	1.6815477276776536	2	440							15:43804931-43824569	[43804931]	[43805093]	[43804491]	[43804931]	[]	[]
15	49127919	49127949	ENST00000388901_1	30	-	49127919	49127949	0	1	30	0	ENST00000388901	30	-	COPS2		49155578	-20.374300020933152	-8.073433367411296	-30.778800201416015	-20.374300020933152	2.9777333373824755	1	30	-19.245741033435394	-19.245741033435394	-30.95519976615906	3.309000015258789	1.8500687769380553	1	5193							15:49127919-49155578	[49127919]	[49127949]	[49122726]	[49127919]	[]	[]
15	55182139	55182151	ENST00000260443_1	12	-	55182139	55182151	0	1	12	0	ENST00000260443	12	-	RSL24D1		55196890	-24.59950049718221	-21.858333508173626			0.16008332946027318	1	12	-25.877230926312095	-25.877230926312095	-15.804799842834473	-4.589599973708391	0.144727885718227	2	1334							15:55182139-55196890	[55182139]	[55182151]	[55180805]	[55182139]	[]	[]
15	55829875	55829896	ENST00000435532_1	21	-	55829875	55829896	0	1	21	0	ENST00000435532	21	-	NEDD4		55993555	-35.9227142788115	-25.09114272253854	-37.98646640777588		-0.2826190548283713	1	21	-25.647344525164705	-24.121091060136155	-22.687399932742117	16.310500264167786	0.9558943792634228	2	2954							15:55829875-55993555	[55829875]	[55829896]	[55826921]	[55829875]	[]	[]
15	59639116	59639131	ENST00000396060_1	15	-	59639116	59639131	0	1	15	0	ENST00000396060	15	-	GTF2A2		59652277	-11.783466815948486	-7.391066594918569	-11.783466815948486		0.25026667065297564	1	15	-15.39145078617036	-15.39145078617036	-9.682199990749359	9.07800006866455	0.6719845086483768	2	1055							15:59639116-59652277	[59639116]	[59639131]	[59638061]	[59639116]	[]	[]
15	60347548	60347629	ENST00000451270_1	81	-	60347548	60347629	0	1	81	0	ENST00000451270	81	-	ANXA2		60386075	-22.2404440700272	-22.2404440700272	-10.81113318602244	-8.730099928379058	-0.03212346688464836	1	81	-23.80665071446205	-19.849309032305552	-16.003400611877442	-5.834600019454956	1.066791456081289	2	398							15:60347548-60386075	[60347548]	[60347629]	[60347150]	[60347548]	[]	[]
15	63154004	63154031	ENST00000330964_1	27	-	63154004	63154031	0	1	27	0	ENST00000330964	27	-	RPS27L		63157405	-24.960791389147442	-18.82300014793873	-18.940916379292805		1.9276666558451123	1	27	-11.459535558433394	-11.459535558433394	-21.405399990081786	3.3955002278089523	0.14049735183970108	2	5756							15:63154004-63157405	[63154004]	[63154031]	[63148248]	[63154004]	[]	[]
15	64155995	64156022	ENST00000300026_1	27	-	64155995	64156022	0	1	27	0	ENST00000300026	27	-	PPIB		64162986	-18.716778017856456	-18.054518399415194	-24.030600420633952		0.4164814814511273	1	27	-17.622312819449927	-17.155145132341865	-13.465933322906494	-6.73089996278286	1.725296088520375	2	179							15:64155995-64162986	[64155995]	[64156022]	[64155816]	[64155995]	[]	[]
15	64688694	64688703	ENST00000326005_1	9	-	64688694	64688703	0	1	9	0	ENST00000326005	9	-	OAZ2		64703048	-21.10333315531413	4.242000235451592			2.7658889343341193	1	9	-12.900252732748706	-12.900252732748706	-10.626200294494629	2.1207998991012573	3.0832272733330526	1	1122							15:64688694-64703048	[64688694]	[64688703]	[64687572]	[64688694]	[]	[]
15	67202799	67202820	ENST00000261880_1	21	-	67202799	67202820	0	1	21	0	ENST00000261880	21	-	AAGAB		67254631	-10.027142976011548	-10.027142976011548	-11.160800230503082		-0.540714307200341	1	21	-26.83270706985618	-26.0287715264843	-29.965000438690186	-5.077400135993957	-0.03249810493445804	1	2133							15:67202799-67254631	[67202799]	[67202820]	[67200666]	[67202799]	[]	[]
15	68208046	68208139	ENST00000249806_1	93	-	68208046	68208139	0	1	93	0	ENST00000249806	93	-	CLN6		68229584	-23.011811227930917	-23.011811227930917	-50.200133832295734	-11.278200101852416	-1.0322688199900172	1	93	-20.85955100199536	-20.21937179550958	-6.625200146064162	-4.871199914813042	-0.48469610548695835	2	1055							15:68208046-68229584	[68208046]	[68208139]	[68206991]	[68208046]	[]	[]
15	68780071	68780080	ENST00000465139_1	9	-	68780071	68780080	0	1	9	0	ENST00000465139	9	-	ANP32A		68820751	-28.30055620935228	9.120889027913412			3.2430000040266247	1	9	-17.205685875029836	-17.205685875029836	-4.522933514912923	4.593000084906817	2.4127774918126974	3	1537							15:68780071-68820751	[68780071]	[68780080]	[68778534]	[68780071]	[]	[]
15	70049835	70050096	ENST00000451782_1	261	-	70049835	70050096	0	1	261	0	ENST00000451782	261	-	TLE3		70096798	-19.604046093920868	-15.539019048956161	-14.545000171661377	-4.031400203704834	1.2253946387547985	1	261	-20.376688795114777	-20.259735426886092	-21.527200126647948	0.6941999077796936	1.0581254921797396	1	2046							15:70049835-70096798	[70049835]	[70050096]	[70047789]	[70049835]	[]	[]
15	73561032	73561909	ENST00000345330_1	30	-	73561032	73561909	0	2	16,14	0,863	ENST00000345330	877	-	NPTN		73633215	-12.38906662662824	-10.080500070254008	-9.45459988117218	-12.38906662662824	4.531800012787183	1	30	-8.917348436864142	-8.917348436864142	-8.991533295313518	5.380110952589247	5.141768388987552	2	1019							15:73561032-73633215	[73561032, 73561895]	[73561048, 73561909]	[73560013]	[73561032]	[]	[]
15	74446071	74446089	ENST00000395081_1	18	-	74446071	74446089	0	1	18	0	ENST00000395081	18	-	UBL7		74458867	-21.119500160217285	-21.119500160217285	-22.955400276184083		0.5633333399891853	1	18	-25.431347474298978	-22.01312639493691	-20.259799893697103	-13.77669986486435	1.1952947445801998	2	95							15:74446071-74458867	[74446071]	[74446089]	[74445976]	[74446071]	[]	[]
15	74845034	74845082	ENST00000268099_1	48	-	74845034	74845082	0	1	48	0	ENST00000268099	48	-	SCAMP2		74873255	-19.834000124440838	-12.745499953627586	-10.352400024731955	-17.258799970149994	2.356125024923434	1	48	-22.96797786784592	-21.774670570160424	-14.0914666334788	0.5640000104904175	0.7189111122969445	1	1305							15:74845034-74873255	[74845034]	[74845082]	[74843729]	[74845034]	[]	[]
15	74902513	74902618	ENST00000357635_1	105	-	74902513	74902618	0	1	105	0	ENST00000357635	105	-	FAM219B		74906800	-30.351637999216717	-19.401828635306586	-24.116466776529947	-19.683900022506712	0.7413238142173559	1	105	-23.31870243281704	-22.627585313016485	-18.148399353027344	4.9629998207092285	0.16985555094655846	2	2522							15:74902513-74906800	[74902513]	[74902618]	[74899991]	[74902513]	[]	[]
15	74920319	74923656	ENST00000322347_1	132	-	74920319	74923656	0	2	123,9	0,3328	ENST00000322347	3337	-	COX5A		74938014	-17.598962003534492	-10.399636420336636	-19.753266906738283	-5.990199995040894	4.051113643006167	1	132	-18.15541392573224	-18.15541392573224	-7.488800252974033	-8.229099876433612	0.5677164460751114	3	529							15:74920319-74938014	[74920319, 74923647]	[74920442, 74923656]	[74919790]	[74920319]	[]	[]
15	75371957	75371978	ENST00000394947_1	21	-	75371957	75371978	0	1	21	0	ENST00000394947	21	-	SIN3A		75430375	-8.193047977629162	-3.3509999002729143	-9.176533746719361		1.8941428619215177	1	21	-16.54288035045349	-16.54288035045349	-11.28546659151713	0.8272999331355095	1.691666662862524	2	2579							15:75371957-75430375	[75371957]	[75371978]	[75369378]	[75371957]	[]	[]
15	76216540	76216558	ENST00000557943_1	18	-	76216540	76216558	0	1	18	0	ENST00000557943	18	-	ETFA		76311388	-21.120944446987576	-21.120944446987576	-22.033399963378905		0.40561111374861664	1	18	-23.075574142422514	-23.075574142422514	-31.434466616312662	-8.350600028038025	0.15357996719983025	1	1188							15:76216540-76311388	[76216540]	[76216558]	[76215352]	[76216540]	[]	[]
15	77046816	77046834	ENST00000267970_1	18	-	77046816	77046834	0	1	18	0	ENST00000267970	18	-	TSPAN3		77070954	-13.200666745503744	-3.2056669923994274	-11.704600143432618		-0.22677776527901491	1	18	-20.751968789439925	-20.334130250996623	-0.3711538314819336	3.4966000020504	0.17833031125539545	3	5413							15:77046816-77070954	[77046816]	[77046834]	[77041403]	[77046816]	[]	[]
15	78283350	78283431	ENST00000267973_1	81	-	78283350	78283431	0	1	81	0	ENST00000267973	81	-	SKIC8		78295686	-20.363592518700493	-17.271234691878895	-15.567800045013428	-14.590100002288818	0.3581481478924369	1	81	-17.169948054798716	-17.169948054798716	-12.414599657058716	-12.906799642244975	0.9115603473599486	2	116							15:78283350-78295686	[78283350]	[78283431]	[78283234]	[78283350]	[]	[]
15	82536767	82536800	ENST00000647841_1	33	-	82536767	82536800	0	1	33	0	ENST00000647841	33	-	RPS17		82540428	-17.92081831440781	-14.747757969480572	-14.109133275349935	-19.14246679941813	2.4012727230279283	1	33	-22.02272241645389	-22.02272241645389	-29.021733442942303		0.4738888814010554	1	18							15:82536767-82540428	[82536767]	[82536800]	[82536749]	[82536767]	[]	[]
15	83018039	83018066	ENST00000261721_1	27	-	83018039	83018066	0	1	27	0	ENST00000261721	27	-	BTBD1		83067151	-23.62744478384654	-10.590333726671007	-17.43893337249756		0.15003703986467035	1	27	-23.44992723684313	-21.306775497128974	-15.478538288519932	-6.647700035572052	0.8631960400930233	1	1617							15:83018039-83067151	[83018039]	[83018066]	[83016422]	[83018039]	[]	[]
15	83139260	83139269	ENST00000299633_1	9	-	83139260	83139269	0	1	9	0	ENST00000299633	9	-	HDGFL3		83207414	0.4842219352722168	0.4842219352722168			2.1766667123883963	1	9	-19.526771130461572	-19.433035652440516	-41.07653363545736	10.215999603271484	0.6166756043502607	1	11508							15:83139260-83207414	[83139260]	[83139269]	[83127752]	[83139260]	[]	[]
15	84669982	84670018	ENST00000268220_1	36	-	84669982	84670018	0	1	36	0	ENST00000268220	36	-	SEC11A		84716075	-15.355638704366154	-7.449611087640126	-23.16246624390284	-8.67060005068779	1.9282777802501287	1	36	-13.187291565442411	-13.187291565442411	-16.485333172480264	-1.378799992799759	3.4036423691557953	3	439							15:84669982-84716075	[84669982]	[84670018]	[84669543]	[84669982]	[]	[]
15	88459492	88459612	ENST00000312475_1	120	-	88459492	88459612	0	1	120	0	ENST00000312475	120	-	MRPL46		88467377	-25.523741513490677	-23.993825186789035	-21.776066811879478	-19.068699860572814	0.16507500011939555	1	120	-47.1119997660319	-23.48886642456055	-47.1119997660319		-0.14979999363422394	1	15							15:88459492-88467377	[88459492]	[88459612]	[88459477]	[88459492]	[]	[]
15	89901635	89901794	ENST00000357484_1	159	-	89901635	89901794	0	1	159	0	ENST00000357484	159	-	ARPIN		89912835	-31.72646550449935	-23.556962293273997	-26.56000016530355	-19.97080003619194	-0.25454088167357697	1	159	-14.086575005238457	-14.086575005238457	-16.994333267211914	2.390500068664551	-0.10911486444156945	1	6630							15:89901635-89912835	[89901635]	[89901794]	[89895005]	[89901635]	[]	[]
15	90967088	90967130	ENST00000394249_1	42	-	90967088	90967130	0	1	42	0	ENST00000394249	42	-	PRC1		90994417	-9.523690558615185	-8.041142842599324	1.8153334140777588	-8.800200057029723	1.3856904867016488	1	42	-21.03186937089871	-20.356723674995038	-31.566933568318685	-5.715199995040893	0.27882935997481334	2	1049							15:90967088-90994417	[90967088]	[90967130]	[90966039]	[90967088]	[]	[]
15	101272758	101272770	ENST00000526049_1	12	-	101272758	101272770	0	1	12	0	ENST00000526049	12	-	SELENOS		101277417	-0.5962501093745232	-0.5962501093745232			2.5772500302021704	1	12	-18.81248762904548	-18.81248762904548	-14.65806671778361	-0.025699853897094727	1.6663327496900537	3	568							15:101272758-101277417	[101272758]	[101272770]	[101272190]	[101272758]	[]	[]
15	101281657	101281723	ENST00000254193_1	66	-	101281657	101281723	0	1	66	0	ENST00000254193	66	-	SNRPA1		101295178	-23.304287666624244	-23.304287666624244	-18.631866391499837	-18.98206638097763	-0.35706061206645134	1	66	-18.968959528852153	-18.190979756616258	-3.9275999704996747	-9.014433248837788	1.2919391881284379	3	148							15:101281657-101295178	[101281657]	[101281723]	[101281509]	[101281657]	[]	[]
16	400342	400630	ENST00000219479_1	288	+	400342	400630	0	1	288	0	ENST00000219479	288	+	NME4		397222	-21.611775102708624	-19.955733914020026	-16.954199981689452	-6.322399997711182	0.5665995135730431	2	412						1	0							16:400342-397222	[400342]	[400754]	[400342]	[400342]	[]	[]
16	1324793	1324892	ENST00000397514_1	99	+	1324793	1324892	0	1	99	0	ENST00000397514	99	+	UBE2I		1314030	-17.003542111694102	-15.449582127594786	-28.97973345120748	4.142000079154968	1.1236627716425573	2	2224						1	0							16:1324793-1314030	[1324793]	[1327017]	[1324793]	[1324793]	[]	[]
16	2519745	2519850	ENST00000330398_1	105	+	2519745	2519850	0	1	105	0	ENST00000330398	105	+	ATP6V0C		2514103	-15.330583524313337	-9.60690902953231	-31.25419998963674	1.111100074648857	2.954513727661703	3	473						1	0							16:2519745-2514103	[2519745]	[2520218]	[2519745]	[2519745]	[]	[]
16	3476231	3476297	ENST00000575785_1	66	+	3476231	3476297	0	1	66	0	ENST00000575785	66	+	ENSG00000285329		3404437	15.95679242655916	15.95679242655916	12.14766701857249	20.660699796676635	6.028094317201736	2	106	20.885787532664835	20.885787532664835	6.53799991607666	34.07160000801086	6.322824921645224	3	80							16:3476231-3404437	[3476231]	[3476337]	[3476231, 3479470]	[3476231, 3479550]	[]	[]
16	4454914	4455568	ENST00000262375_1	36	+	4454914	4455568	0	2	13,23	0,631	ENST00000262375	654	+	DNAJA3		4425881	-23.277450489337603	-23.277450489337603	-37.88159893751144	8.060766696929932	1.0417144027352596	2	1243						1	0							16:4454914-4425881	[4454914, 4455545]	[4454927, 4456775]	[4455545]	[4455545]	[]	[]
16	4688908	4689049	ENST00000262370_1	141	+	4688908	4689049	0	1	141	0	ENST00000262370	141	+	MGRN1		4624960	-17.077321560245867	-15.222034178558399	-23.425467236836752	2.755999803543091	-0.197475979207734	1	2064						1	0							16:4688908-4624960	[4688908]	[4690972]	[4688908]	[4688908]	[]	[]
16	9116912	9117074	ENST00000327827_1	162	+	9116912	9117074	0	1	162	0	ENST00000327827	162	+	HAPSTR1		9092044	-17.965908380989518	-17.420182491425802	-7.147666517893473	10.057999610900879	1.7666969781174198	2	4723						1	0							16:9116912-9092044	[9116912]	[9121635]	[9116912]	[9116912]	[]	[]
16	11350790	11350850	ENST00000312499_1	60	+	11350790	11350850	0	1	60	0	ENST00000312499	60	+	RMI2		11345471	-24.051242279916156	-24.051242279916156	-14.369533030192057	-0.019499969482421876	-0.04682164946042923	2	970						1	0							16:11350790-11345471	[11350790]	[11351760]	[11350790]	[11350790]	[]	[]
16	13948347	13948596	ENST00000311895_1	249	+	13948347	13948596	0	1	249	0	ENST00000311895	249	+	ERCC4		13920165	-24.757223827060642	-23.916923090836548	-26.743533452351887	1.9673333168029785	0.001680939126510422	3	4001						1	0							16:13948347-13920165	[13948347]	[13952348]	[13948347]	[13948347]	[]	[]
16	14667827	14667866	ENST00000261658_1	39	+	14667827	14667866	0	1	39	0	ENST00000261658	39	+	BFAR		14644346	-21.034386149301632	-20.016608267516123	-19.066799926757813	0.19362501800060272	0.2800505044403913	3	1409						1	0							16:14667827-14644346	[14667827]	[14669236]	[14667827]	[14667827]	[]	[]
16	16294299	16294479	ENST00000399336_1	180	+	16294299	16294479	0	1	180	0	ENST00000399336	180	+	NOMO3		16232666	-15.846665924601258	-15.846665924601258	-12.865400060017903	-2.223000115156174	0.681378905508609	3	512						1	0							16:16294299-16232666	[16294299]	[16294811]	[16294299]	[16294299]	[]	[]
16	20924116	20924164	ENST00000567954_1	48	+	20924116	20924164	0	1	48	0	ENST00000567954	48	+	LYRM1		20915555	-26.420549373630056	-25.892507900372983	-29.056866868336996	-8.954999950528144	0.4085796620292947	3	890						1	0							16:20924116-20915555	[20924116]	[20925006]	[20924116]	[20924116]	[]	[]
16	21655432	21655513	ENST00000358154_1	81	+	21655432	21655513	0	1	81	0	ENST00000358154	81	+	METTL9		21599733	-20.269685837308202	-18.98371303200589	-22.737266540527344	0.19730000495910643	1.3502677778422567	3	2039						1	0							16:21655432-21599733	[21655432]	[21657471]	[21655432]	[21655432]	[]	[]
16	23667144	23667165	ENST00000300087_1	21	+	23667144	23667165	0	1	21	0	ENST00000300087	21	+	DCTN5		23641542	-18.00901054561977	-17.612418797069306	-22.8108668645223	3.5429999828338623	0.08372667439304259	3	10328						1	0							16:23667144-23641542	[23667144]	[23677472]	[23667144]	[23667144]	[]	[]
16	23690063	23690351	ENST00000300093_1	288	+	23690063	23690351	0	1	288	0	ENST00000300093	288	+	PLK1		23678932	-20.76037818927465	-19.87502623756269	-23.971666717529295	-7.567400015890598	1.3002730236008861	2	304						1	0							16:23690063-23678932	[23690063]	[23690367]	[23690063]	[23690063]	[]	[]
16	29458124	29458196	ENST00000330181_1	72	+	29458124	29458196	0	1	72	0	ENST00000330181	72	+	SLX1B		29454742	-29.20843172575298	-20.05406286089044	-27.203999519348145	-20.29950008392334	0.06168421307382615	3	95						1	0							16:29458124-29454742	[29458124]	[29458219]	[29458124]	[29458124]	[]	[]
16	30005442	30005448	ENST00000563197_1	6	+	30005442	30005448	0	1	6	0	ENST00000563197	6	+	INO80E		29996310	-17.63826183483881	-17.63826183483881	-26.421167532602947	0.6599999189376831	1.9695873912637334	2	349						1	0							16:30005442-29996310	[30005442]	[30005791]	[30005442]	[30005442]	[]	[]
16	30070212	30070356	ENST00000642816_1	144	+	30070212	30070356	0	1	144	0	ENST00000642816	144	+	ALDOA		30066897	-15.92901490671136	-11.927792029496798	-43.97253317832947	-1.2586999494582414	2.431064344564508	2	202						1	0							16:30070212-30066897	[30070212]	[30070414]	[30070212]	[30070212]	[]	[]
16	30197466	30197538	ENST00000251303_1	72	+	30197466	30197538	0	1	72	0	ENST00000251303	72	+	SLX1A		30194084	-21.579810473793433	-21.579810473793433	-25.362400499979653	-10.242799854278564	0.1568315778466824	3	95						1	0							16:30197466-30194084	[30197466]	[30197561]	[30197466]	[30197466]	[]	[]
16	30739733	30739754	ENST00000262518_1	21	+	30739733	30739754	0	1	21	0	ENST00000262518	21	+	SRCAP		30700824	-22.278237488340846	-22.04317364122425	-12.198600006103515	1.9151000380516052	2.026616944957495	3	1676						1	0							16:30739733-30700824	[30739733]	[30741409]	[30739733]	[30739733]	[]	[]
16	30739733	30739754	ENST00000380361_1	21	+	30739733	30739754	0	1	21	0	ENST00000380361	21	+	ENSG00000282034		30704066	-17.650980482933548	-16.012433291843173	-12.198600006103515	1.9151000380516052	3.2384106769603944	3	974	-20.095352216610678	-18.236959358887265	11.778400039672851	7.848600053787232	1.7680340619086063	3	1556							16:30739733-30704066	[30739733]	[30740707]	[30739733, 30741740, 30743781]	[30739733, 30741908, 30745169]	[]	[]
